lambda2,rho,trial,active_rms_rad,max_closure_norm,y_even_rmse_m,y_odd_nl_rmse_m,y_odd_over_rho3_rmse_m
0,0.40000000000000002,91,2.0000000000000003e-06,9.1689454284082231e-15,4.279447155039087e-10,5.8133571861496097e-10,9.0833706033587636e-09
0,0.56999999999999995,91,2.8499999999999998e-06,3.3038848245007326e-14,8.6899955797846344e-10,1.6821897339417292e-09,9.0834412420649244e-09
0,0.80000000000000004,91,4.0000000000000007e-06,6.1630666103611331e-14,1.7117999482302905e-09,4.6507952531327462e-09,9.0835844787748933e-09
0,1.1299999999999999,91,5.6500000000000001e-06,4.6974542030523285e-14,3.4154133369776077e-09,1.310708836008155e-08,9.0838697149426161e-09
0,1.6000000000000001,91,8.0000000000000013e-06,8.5464249366320784e-14,6.8476149728701923e-09,3.7209645096007052e-08,9.0843860097673448e-09
0,2.2599999999999998,91,1.13e-05,3.3999601688712132e-14,1.3663113388186485e-08,1.048751554971833e-07,9.0854679420276823e-09
0,0.40000000000000002,92,2.0000000000000003e-06,6.0284341118801219e-14,1.3832860657561145e-10,2.9163308719068125e-10,4.5567669873543937e-09
0,0.56999999999999995,92,2.8499999999999998e-06,5.0898581508179682e-14,2.808951755735767e-10,8.4388777295735191e-10,4.5568016769389345e-09
0,0.80000000000000004,92,4.0000000000000007e-06,2.4372027090848673e-14,5.5332146532245756e-10,2.3331138901819816e-09,4.5568630667616819e-09
0,1.1299999999999999,92,5.6500000000000001e-06,9.5856142837026753e-14,1.1039896773148901e-09,6.5752762140794525e-09,4.5569962471884374e-09
0,1.6000000000000001,92,8.0000000000000013e-06,2.4960281742197557e-14,2.2134050821885219e-09,1.8666474159577979e-08,4.5572446678657166e-09
0,2.2599999999999998,92,1.13e-05,6.229858656435205e-14,4.4163999900893966e-09,5.2610939917289153e-08,4.5577525559074186e-09
0,0.40000000000000002,93,2.0000000000000003e-06,8.6595042116337585e-14,3.9252472750251244e-11,1.2785671120397383e-11,1.9977611125620905e-10
0,0.56999999999999995,93,2.8499999999999998e-06,9.1940723464761668e-14,7.9706452665830693e-11,3.6996063147083709e-11,1.9977031068714106e-10
0,0.80000000000000004,93,4.0000000000000007e-06,3.1632380988414221e-14,1.570086403586393e-10,1.0228259394285943e-10,1.9977069129464728e-10
0,1.1299999999999999,93,5.6500000000000001e-06,9.7414715736492394e-14,3.1325636015678317e-10,2.8824824569861715e-10,1.9977049345768774e-10
0,1.6000000000000001,93,8.0000000000000013e-06,9.5986387666204738e-14,6.2803280390089269e-10,8.1826052381803758e-10,1.9977063569776302e-10
0,2.2599999999999998,93,1.13e-05,8.5268456258967548e-14,1.253020613271974e-09,2.3059800287877414e-09,1.9976997914505873e-10
0,0.40000000000000002,94,2.0000000000000003e-06,2.1165451412219757e-14,8.1281377109520706e-11,3.0195194306651157e-11,4.7179991104142419e-10
0,0.56999999999999995,94,2.8499999999999998e-06,9.1418507780748942e-14,1.650518548000817e-10,8.737251910141386e-11,4.7179169353816763e-10
0,0.80000000000000004,94,4.0000000000000007e-06,9.3611530784669498e-14,3.2512555576401544e-10,2.4155916713663337e-10,4.717952483137369e-10
0,1.1299999999999999,94,5.6500000000000001e-06,8.5887406916597063e-14,6.4867859503370867e-10,6.8075200708265331e-10,4.7179528897950001e-10
0,1.6000000000000001,94,8.0000000000000013e-06,7.7742320695605534e-14,1.3005162613859956e-09,1.9324986931965463e-09,4.7180143876868796e-10
0,2.2599999999999998,94,1.13e-05,6.393960312708758e-14,2.5947713914995965e-09,5.4462229675141246e-09,4.718132139295222e-10
0,0.40000000000000002,95,2.0000000000000003e-06,4.5132251717255235e-14,1.1057835654777936e-10,6.8038843841952717e-11,1.0631069350305109e-09
0,0.56999999999999995,95,2.8499999999999998e-06,9.0322517604461597e-14,2.2454322368421109e-10,1.9688008559477873e-10,1.0631075990711245e-09
0,0.80000000000000004,95,4.0000000000000007e-06,6.8762561760349643e-14,4.423129226497783e-10,5.4431092668173195e-10,1.0631072786752574e-09
0,1.1299999999999999,95,5.6500000000000001e-06,4.1707000108603317e-14,8.8248531869889024e-10,1.5339574046509468e-09,1.0631094282204117e-09
0,1.6000000000000001,95,8.0000000000000013e-06,2.3725262195535967e-14,1.769263070276629e-09,4.3545279072610857e-09,1.0631171648586632e-09
0,2.2599999999999998,95,1.13e-05,9.7735169193435305e-15,3.5299826589452985e-09,1.2271918607354596e-08,1.0631318977857221e-09
0,0.40000000000000002,96,2.0000000000000003e-06,5.6874898255759298e-14,7.1978327974715723e-11,9.3743528217379344e-12,1.464742628396552e-10
0,0.56999999999999995,96,2.8499999999999998e-06,2.9064043829041323e-14,1.461608788661763e-10,2.712609531880626e-11,1.4647473348780066e-10
0,0.80000000000000004,96,4.0000000000000007e-06,3.1632412950541704e-14,2.8791291374147613e-10,7.4995022430959569e-11,1.4647465318546788e-10
0,1.1299999999999999,96,5.6500000000000001e-06,4.1460628268286868e-14,5.7443147756707159e-10,2.1134764175109856e-10,1.4647451741260715e-10
0,1.6000000000000001,96,8.0000000000000013e-06,8.4192634049716789e-14,1.151655299970436e-09,5.9996074276185138e-10,1.4647479071334259e-10
0,2.2599999999999998,96,1.13e-05,4.8427389146362676e-14,2.2977446396684957e-09,1.6907899417742439e-09,1.4647528044051693e-10
0,0.40000000000000002,97,2.0000000000000003e-06,4.0898454152391886e-14,5.1685900602744007e-11,1.1773199003386705e-11,1.8395623442791722e-10
0,0.56999999999999995,97,2.8499999999999998e-06,2.2512314944764079e-14,1.0495440014875251e-10,3.4067919915379126e-11,1.8395900447305854e-10
0,0.80000000000000004,97,4.0000000000000007e-06,3.5420263492540508e-14,2.0674281915912172e-10,9.4186437637404563e-11,1.8395788601055574e-10
0,1.1299999999999999,97,5.6500000000000001e-06,6.9327337577475288e-14,4.1248356856632983e-10,2.6543217953399625e-10,1.8395781509975857e-10
0,1.6000000000000001,97,8.0000000000000013e-06,7.7262209878223362e-14,8.2696769618985046e-10,7.5348682289782157e-10,1.8395674387153842e-10
0,2.2599999999999998,97,1.13e-05,5.7715708365610545e-14,1.6499225262398372e-09,2.1234286381416057e-09,1.839553202811433e-10
0,0.40000000000000002,98,2.0000000000000003e-06,3.9868994624217294e-14,8.0873071345101046e-10,2.2503149695396949e-09,3.5161171399057727e-08
0,0.56999999999999995,98,2.8499999999999998e-06,3.2063343235476099e-14,1.6422715261502077e-09,6.511813635231916e-09,3.5162309780779602e-08
0,0.80000000000000004,98,4.0000000000000007e-06,9.7112753574581979e-14,3.2351699264972958e-09,1.8004229100741358e-08,3.5164509962385457e-08
0,1.1299999999999999,98,5.6500000000000001e-06,3.2530448302442759e-15,6.455329636310341e-09,5.0745190802828882e-08,3.5168962720713193e-08
0,1.6000000000000001,98,8.0000000000000013e-06,7.2769183247387011e-15,1.2944671307518872e-08,1.4408883557116106e-07,3.5177938371865489e-08
0,2.2599999999999998,98,1.13e-05,3.7169818477594153e-14,2.5837224345899202e-08,4.0627105815569961e-07,3.5195777847942348e-08
0,0.40000000000000002,99,2.0000000000000003e-06,9.4356785318659838e-14,1.6660982816805349e-10,2.7596763314490969e-10,4.3119942678892132e-09
0,0.56999999999999995,99,2.8499999999999998e-06,1.5571817341045232e-14,3.3832271865178105e-10,7.9855534288336044e-10,4.3120168844576233e-09
0,0.80000000000000004,99,4.0000000000000007e-06,3.0410866912073742e-14,6.6644195773599143e-10,2.2077734997895355e-09,4.3120576167764356e-09
0,1.1299999999999999,99,5.6500000000000001e-06,9.1772274168547873e-14,1.3296657764504165e-09,6.2219595717820335e-09,4.3121300909088005e-09
0,1.6000000000000001,99,8.0000000000000013e-06,2.3842927460162934e-14,2.6658257048378084e-09,1.7663136493296075e-08,4.3122891829336108e-09
0,2.2599999999999998,99,1.13e-05,2.51505469844707e-14,5.3188921795715595e-09,4.9781161430279062e-08,4.3126052509533838e-09
0,0.40000000000000002,100,2.0000000000000003e-06,8.6469364393305484e-14,9.7848142259610535e-11,2.5028108325681098e-11,3.9106419258876708e-10
0,0.56999999999999995,100,2.8499999999999998e-06,4.9321474701520256e-14,1.9869311684925272e-10,7.2421860166724231e-11,3.9106154210323417e-10
0,0.80000000000000004,100,4.0000000000000007e-06,6.5851675151494085e-14,3.9139266133233318e-10,2.0022470654831983e-10,3.9106387997718709e-10
0,1.1299999999999999,100,5.6500000000000001e-06,8.7050854608785572e-14,7.8088872310363932e-10,5.6426319338353878e-10,3.910626977417924e-10
0,1.6000000000000001,100,8.0000000000000013e-06,4.0034137401904052e-14,1.5655662749941529e-09,1.6017900344192352e-09,3.9106202012188351e-10
0,2.2599999999999998,100,1.13e-05,2.1665097044641168e-14,3.1235370242129141e-09,4.5140700267413297e-09,3.9105962057074512e-10
0.25,0.40000000000000002,1,2.0000000000000003e-06,2.806209137954067e-14,4.5693591002606105e-10,2.1915886822261014e-11,3.4243573159782825e-10
0.25,0.56999999999999995,1,2.8499999999999998e-06,6.1957278683673012e-14,9.2786537828424338e-10,6.3415792819702602e-11,3.4243083064534088e-10
0.25,0.80000000000000004,1,4.0000000000000007e-06,2.0909949919904203e-14,1.8277427065500627e-09,1.7532554825138049e-10,3.4243271142847743e-10
0.25,1.1299999999999999,1,5.6500000000000001e-06,3.2367210301659668e-14,3.646627790341239e-09,4.9409549764660797e-10,3.4243296482466051e-10
0.25,1.6000000000000001,1,8.0000000000000013e-06,4.0627676011357718e-14,7.3109526585546836e-09,1.4026186786842333e-09,3.424362008506428e-10
0.25,2.2599999999999998,1,1.13e-05,8.5726325397542784e-14,1.4586444762343984e-08,3.9528436311440752e-09,3.424398650028447e-10
0.25,0.40000000000000002,2,2.0000000000000003e-06,6.4919638341873234e-15,3.8699862586939529e-10,4.5141278801731942e-11,7.0533248127706147e-10
0.25,0.56999999999999995,2,2.8499999999999998e-06,2.6748411643346482e-14,7.8584902784122554e-10,1.306223534745716e-10,7.0533094379685851e-10
0.25,0.80000000000000004,2,4.0000000000000007e-06,2.5494909864617383e-14,1.5479950502441646e-09,3.611309422840421e-10,7.0533387164851953e-10
0.25,1.1299999999999999,2,5.6500000000000001e-06,2.4984616115626255e-14,3.0884931812851964e-09,1.0177305187791681e-09,7.0533830119486595e-10
0.25,1.6000000000000001,2,8.0000000000000013e-06,2.5323343775715384e-14,6.1919873355530907e-09,2.8891011911474997e-09,7.053469704949949e-10
0.25,2.2599999999999998,2,1.13e-05,4.6421984009454266e-14,1.2354001276451081e-08,8.1421385989956809e-09,7.0536380966518091e-10
0.25,0.40000000000000002,3,2.0000000000000003e-06,7.8185264615430744e-14,8.832701356717642e-10,5.7254037606567476e-10,8.9459433760261664e-09
0.25,0.56999999999999995,3,2.8499999999999998e-06,1.0616182435747615e-14,1.7936021098304284e-09,1.6567460415380777e-09,8.9460511009491609e-09
0.25,0.80000000000000004,3,4.0000000000000007e-06,2.4396866656013711e-14,3.5331478482131597e-09,4.5804733563203306e-09,8.9462370240631429e-09
0.25,1.1299999999999999,3,5.6500000000000001e-06,1.9310014457397799e-14,7.0493614242583033e-09,1.2909043383541214e-08,8.9466146118130526e-09
0.25,1.6000000000000001,3,8.0000000000000013e-06,9.0443299790206913e-14,1.413367291586978e-08,3.6648456178128797e-08,8.947376996613473e-09
0.25,2.2599999999999998,3,1.13e-05,7.2601068136898516e-14,2.8201754615246631e-08,1.0329862450023977e-07,8.9488910591192415e-09
0.25,0.40000000000000002,4,2.0000000000000003e-06,3.9694907649828158e-15,1.3494758081670849e-10,1.5922190581543116e-10,2.4878422783661113e-09
0.25,0.56999999999999995,4,2.8499999999999998e-06,1.806112563943675e-14,2.7402850729627286e-10,4.6073398579288285e-10,2.4878585356513633e-09
0.25,0.80000000000000004,4,4.0000000000000007e-06,2.4944077549310272e-14,5.3979337150416402e-10,1.2737933705305298e-09,2.4878776768174403e-09
0.25,1.1299999999999999,4,5.6500000000000001e-06,3.3874465466518628e-14,1.0769802653577525e-09,3.5898037797290359e-09,2.487914092086294e-09
0.25,1.6000000000000001,4,8.0000000000000013e-06,8.7124310021064321e-14,2.1592261877433049e-09,1.019082791779239e-08,2.487995097117282e-09
0.25,2.2599999999999998,4,1.13e-05,3.2138122764806434e-14,4.3080876993871603e-09,2.8721115688218445e-08,2.4881467360645334e-09
0.25,0.40000000000000002,5,2.0000000000000003e-06,2.1341471614603857e-14,3.7126629535496583e-10,4.196809287637943e-12,6.5575145119342843e-11
0.25,0.56999999999999995,5,2.8499999999999998e-06,2.7476220981324948e-14,7.5390261616086994e-10,1.2144436372625183e-11,6.5577189054797892e-11
0.25,0.80000000000000004,5,4.0000000000000007e-06,5.4317166215771584e-14,1.4850656416273184e-09,3.3575700655531376e-11,6.5577540342834708e-11
0.25,1.1299999999999999,5,5.6500000000000001e-06,5.4638871751302887e-14,2.9629383786476204e-09,9.4621379188782772e-11,6.5577362201725283e-11
0.25,1.6000000000000001,5,8.0000000000000013e-06,7.2199572391574523e-14,5.9402656762639383e-09,2.6860604183565999e-10,6.5577646932534167e-11
0.25,2.2599999999999998,5,1.13e-05,1.9444189317701496e-14,1.185176820054244e-08,7.5697755842991265e-10,6.557792746380311e-11
0.25,0.40000000000000002,6,2.0000000000000003e-06,9.1654689041363172e-14,2.0112328467548278e-10,3.3105566645325973e-10,5.1727447883321823e-09
0.25,0.56999999999999995,6,2.8499999999999998e-06,8.6573093151786957e-14,4.0840603507451905e-10,9.5796783306567425e-10,5.1728080060567863e-09
0.25,0.80000000000000004,6,4.0000000000000007e-06,7.790273913916388e-14,8.0449264544553041e-10,2.6485331808053822e-09,5.1729163687605109e-09
0.25,1.1299999999999999,6,5.6500000000000001e-06,8.7824875752165025e-14,1.6050877554339442e-09,7.4642998383722182e-09,5.1731342142732438e-09
0.25,1.6000000000000001,6,8.0000000000000013e-06,1.3930029689152342e-14,3.2179379339780988e-09,2.1190935534321426e-08,5.1735682456839405e-09
0.25,2.2599999999999998,6,1.13e-05,3.4216710212263957e-14,6.420214485944329e-09,5.9729419392379704e-08,5.1744354753301625e-09
0.25,0.40000000000000002,7,2.0000000000000003e-06,2.2290042512795807e-14,4.928047147881847e-10,5.0501642807756008e-10,7.8908816887118745e-09
0.25,0.56999999999999995,7,2.8499999999999998e-06,6.0207533820497849e-14,1.0007031874065708e-09,1.4613516992181239e-09,7.8909661770052013e-09
0.25,0.80000000000000004,7,4.0000000000000007e-06,6.5316790172604877e-14,1.9712199477370846e-09,4.0402426790167925e-09,7.8910989824546715e-09
0.25,1.1299999999999999,7,5.6500000000000001e-06,6.3503195404327848e-14,3.9328962863692749e-09,1.1386427823363467e-08,7.8913656507453221e-09
0.25,1.6000000000000001,7,8.0000000000000013e-06,4.6695538737924479e-14,7.8849004242703532e-09,3.232529442982691e-08,7.891917585406958e-09
0.25,2.2599999999999998,7,1.13e-05,4.2392011465423952e-14,1.5731651287615784e-08,9.1110450730075661e-08,7.8930140829591177e-09
0.25,0.40000000000000002,8,2.0000000000000003e-06,2.1201290260272777e-14,3.6907263094583096e-10,3.1779883112135237e-11,4.9656067362711293e-10
0.25,0.56999999999999995,8,2.8499999999999998e-06,2.1125903102148661e-14,7.4944799163188598e-10,9.1959866054441382e-11,4.9656232176400514e-10
0.25,0.80000000000000004,8,4.0000000000000007e-06,9.8560860961534513e-14,1.4762897446064112e-09,2.5424019203675107e-10,4.965628750717793e-10
0.25,1.1299999999999999,8,5.6500000000000001e-06,7.0282868869628454e-14,2.9454266350610999e-09,7.1649251850411679e-10,4.9656525622003312e-10
0.25,1.6000000000000001,8,8.0000000000000013e-06,3.0465806942680779e-14,5.9051463717449745e-09,2.0339602836609582e-09,4.9657233487816346e-10
0.25,2.2599999999999998,8,1.13e-05,2.5827864808453514e-14,1.178165714841856e-08,5.7321874974527393e-09,4.9658668441447499e-10
0.25,0.40000000000000002,9,2.0000000000000003e-06,8.2046349521667919e-14,2.1473878005346649e-10,1.9852544372969204e-11,3.1019600582764374e-10
0.25,0.56999999999999995,9,2.8499999999999998e-06,2.2356851540427598e-14,4.3605403766607207e-10,5.7445302846427388e-11,3.101915452874968e-10
0.25,0.80000000000000004,9,4.0000000000000007e-06,1.4675457343907857e-14,8.5895535768816803e-10,1.5881727114819011e-10,3.1018998271130873e-10
0.25,1.1299999999999999,9,5.6500000000000001e-06,6.9291279117622484e-14,1.7137492446063367e-09,4.47570908641365e-10,3.1018909086467378e-10
0.25,1.6000000000000001,9,8.0000000000000013e-06,7.9668023071849829e-14,3.4358190994015873e-09,1.2705385158209302e-09,3.1019006733909422e-10
0.25,2.2599999999999998,9,1.13e-05,2.2796840992148507e-14,6.8549893675271696e-09,3.5805861955792734e-09,3.101907304869366e-10
0.25,0.40000000000000002,10,2.0000000000000003e-06,4.6373689221559449e-14,1.1405550959721023e-10,6.0343113096842121e-11,9.4286114213815797e-10
0.25,0.56999999999999995,10,2.8499999999999998e-06,3.1671182785218193e-14,2.3160402156916224e-10,1.7461210587705947e-10,9.4286558280852678e-10
0.25,0.80000000000000004,10,4.0000000000000007e-06,9.4258963181203806e-15,4.5622246107492167e-10,4.8274938320700172e-10,9.4286988907617491e-10
0.25,1.1299999999999999,10,5.6500000000000001e-06,5.9174189708144618e-14,9.102357222959462e-10,1.3604720507810152e-09,9.4287537556805215e-10
0.25,1.6000000000000001,10,8.0000000000000013e-06,4.0136464094243413e-14,1.8248967663344974e-09,3.8620733226358424e-09,9.4288899478414102e-10
0.25,2.2599999999999998,10,1.13e-05,9.0307630415980359e-14,3.6409718004286275e-09,1.0884223476906039e-08,9.4291410586705464e-10
0.25,0.40000000000000002,11,2.0000000000000003e-06,3.5247721469469447e-14,1.9419092217245434e-10,6.8551194426345576e-11,1.0711124129116493e-09
0.25,0.56999999999999995,11,2.8499999999999998e-06,7.2330036708117331e-14,3.9432929178715666e-10,1.9836254303505191e-10,1.0711125314404537e-09
0.25,0.80000000000000004,11,4.0000000000000007e-06,9.4243792486752482e-14,7.767661382498077e-10,5.4841428457338794e-10,1.071121649557398e-09
0.25,1.1299999999999999,11,5.6500000000000001e-06,4.8258937379481137e-14,1.5497776726653562e-09,1.5455463113496287e-09,1.0711411218885544e-09
0.25,1.6000000000000001,11,8.0000000000000013e-06,7.9711131922095675e-14,3.1071074879868229e-09,4.3875424201215182e-09,1.0711773486624798e-09
0.25,2.2599999999999998,11,1.13e-05,6.149817480237758e-14,6.1992792050052214e-09,1.2365632549498991e-08,1.0712504556370791e-09
0.25,0.40000000000000002,12,2.0000000000000003e-06,7.2976818289341357e-14,5.3548632943366621e-10,3.5423973536198189e-09,5.534995865030966e-08
0.25,0.56999999999999995,12,2.8499999999999998e-06,4.3229408908578633e-14,1.0873976915392661e-09,1.0250751844124681e-08,5.5351724115515617e-08
0.25,0.80000000000000004,12,4.0000000000000007e-06,8.0226994110159415e-14,2.1420844453180861e-09,2.8341866851865777e-08,5.535520869505033e-08
0.25,1.1299999999999999,12,5.6500000000000001e-06,8.6501895610790327e-14,4.2741440981011849e-09,7.9882027563477027e-08,5.5362252165939118e-08
0.25,1.6000000000000001,12,8.0000000000000013e-06,9.8282378753926698e-14,8.5704666027892198e-09,2.268219181013241e-07,5.5376444848956064e-08
0.25,2.2599999999999998,12,1.13e-05,2.2538253558981126e-14,1.7105071059155629e-08,6.3954577368853434e-07,5.5404662779856654e-08
0.25,0.40000000000000002,13,2.0000000000000003e-06,5.8249055432999393e-14,2.2129429564898698e-10,9.2021888960453846e-11,1.4378420150070911e-09
0.25,0.56999999999999995,13,2.8499999999999998e-06,8.2195236390706567e-14,4.4936635652233805e-10,2.6627775439832497e-10,1.4378391969368443e-09
