lambda2,trial,detector,c3_y_m,c5_y_m
0,57,DET_05E,5.1594938298684301e-09,1.3827648535551526e-13
0,57,DET_04E,1.6928234798315947e-09,3.8949124982001981e-14
0,57,DET_03E,4.2608661791281757e-10,-6.7982170770192417e-15
0,57,DET_02E,-2.1318950281824088e-09,-8.5626598112825011e-14
0,57,DET_01E,-3.752500892915559e-09,-1.3714663535819572e-13
0,57,DET_00E,-2.316503101684886e-09,-8.3648555099373392e-14
0,58,DET_00W,-6.3554834754742643e-09,-3.9208459620997704e-13
0,58,DET_01W,-1.0318156231069644e-08,-6.4189074531068578e-13
0,58,DET_02W,-6.1872553769987853e-09,-4.0389490188484261e-13
0,58,DET_03W,2.4323530654668713e-10,-4.0256076834547005e-14
0,58,DET_04W,4.7582912952526414e-09,2.3258566292918692e-13
0,58,DET_05W,1.2253629241558485e-08,6.3882824003160808e-13
0,58,DET_06W,7.8085025210539461e-09,4.252086819107909e-13
0,58,DET_07W,1.1086751143195789e-08,6.2598012497191523e-13
0,58,DET_08W,3.9356937479929046e-09,2.299125964100465e-13
0,58,DET_09W,-2.8857799375495965e-10,-3.7726117663787759e-15
0,58,DET_10W,-4.1660972375077003e-09,-2.282801917895953e-13
0,58,DET_11W,-1.1627675765891448e-08,-6.4797762377975044e-13
0,58,DET_12W,-9.1478919942085832e-09,-5.1490201575268107e-13
0,58,DET_13W,-1.5852068136251404e-08,-8.9778942280034846e-13
0,58,DET_14W,-7.0553123423614259e-09,-4.0317887399596946e-13
0,58,DET_15W,-6.6127412863805337e-09,-3.8653950381041976e-13
0,58,DET_16W,1.2408976359406783e-09,6.4639113106117914e-14
0,58,DET_17W,8.7842672769784984e-09,4.9145633968946278e-13
0,58,DET_18W,5.8390025030069622e-09,3.3378530495322551e-13
0,58,DET_19W,7.1981022933153364e-09,4.1850858031871104e-13
0,58,DET_20W,-2.4557957006867419e-09,-1.3537915003668429e-13
0,58,DET_21W,-1.2306013571892005e-08,-6.9587185357398156e-13
0,58,DET_22W,-6.8744361960669284e-09,-3.9496999891974996e-13
0,58,DET_23W,-8.3322087265704476e-09,-4.878953914189872e-13
0,58,DET_24W,3.0083856739063879e-09,1.6753489282636936e-13
0,58,DET_25W,1.2774117244800185e-08,7.2622228879256515e-13
0,58,DET_26W,3.7173235870818882e-09,2.1828494942187841e-13
0,58,DET_27W,-8.0082909997792776e-10,-2.695643800636991e-14
0,58,DET_28W,-4.7670644259137095e-09,-2.7220382403612353e-13
0,58,DET_29W,-1.2552998976225158e-08,-7.3204453123467623e-13
0,58,DET_30W,-6.812485652393353e-09,-4.0568122953985356e-13
0,58,DET_31W,-8.4449813002805759e-09,-5.1501243862060005e-13
0,58,DET_32W,-1.9863740290621166e-09,-1.3032117935398238e-13
0,58,DET_33W,2.3905504865995346e-09,1.207414834932787e-13
0,58,DET_34W,3.2379823285405278e-09,1.7587931068686805e-13
0,58,DET_35W,1.0266120704110176e-08,5.9392163989930471e-13
0,58,DET_36W,8.905017393326631e-09,5.2738448535777224e-13
0,58,DET_37W,1.4512925413298106e-08,8.6786967796168003e-13
0,58,DET_38W,5.6844920900985194e-09,3.4622283050334165e-13
0,58,DET_39W,2.8448899587563463e-09,1.8780637389937232e-13
0,58,DET_40W,-3.2043761566255336e-09,-1.8053097038839914e-13
0,58,DET_41W,-1.0865953538593837e-08,-6.3444178980677367e-13
0,58,DET_42W,-7.8133719427327804e-09,-4.6642934325129146e-13
0,58,DET_43W,-1.1457823941964657e-08,-6.9505144729627351e-13
0,58,DET_44W,-8.3574071225376598e-09,-5.213478912616535e-13
0,58,DET_45W,-2.213658239457743e-09,-1.4615907686808177e-13
0,58,DET_46W,5.0086583175107773e-09,2.7802736836114693e-13
0,58,DET_47W,1.336886814408739e-08,7.9114181844612042e-13
0,58,DET_48W,3.7271493096490202e-09,2.3095705128380367e-13
0,58,DET_49W,1.2861643187483558e-09,1.0044570625393383e-13
0,58,DET_49E,-2.0557293202042009e-09,-1.0258415602398207e-13
0,58,DET_48E,-3.8287446920358302e-09,-2.2878022395506464e-13
0,58,DET_47E,-1.2473173535211566e-08,-7.804041631765295e-13
0,58,DET_46E,-3.9062189076536365e-09,-2.7702108030492028e-13
0,58,DET_45E,2.6881219580435107e-09,1.3961206815388342e-13
0,58,DET_44E,8.8907050894076531e-09,5.0447848693364888e-13
0,58,DET_43E,1.1261254393455609e-08,6.7361642352418808e-13
0,58,DET_42E,7.2875767053595509e-09,4.5305513335811917e-13
0,58,DET_41E,9.4055935441511633e-09,6.1559756574153809e-13
0,58,DET_40E,2.408165486223908e-09,1.7778322544748651e-13
0,58,DET_39E,-3.6629673699277055e-09,-1.7612969629346285e-13
0,58,DET_38E,-5.6773895475067265e-09,-3.2812406548841169e-13
0,58,DET_37E,-1.3604610400084685e-08,-8.2646006451638889e-13
0,58,DET_36E,-8.0357015503104375e-09,-5.0279173361622962e-13
0,58,DET_35E,-8.4194585019791187e-09,-5.6661232871244341e-13
0,58,DET_33E,-9.1254991027136087e-10,-1.2058831452145479e-13
0,58,DET_32E,2.5466194481538928e-09,1.1595850501398776e-13
0,58,DET_31E,8.5049501386112191e-09,4.7538901791072722e-13
0,58,DET_30E,6.2820734858530359e-09,3.7546672970565632e-13
0,58,DET_29E,1.066617125377048e-08,6.7975094292335187e-13
0,58,DET_28E,3.6949644980861965e-09,2.5458583799284955e-13
0,58,DET_27E,-5.0363026068518624e-10,2.9488875222545345e-14
0,58,DET_26E,-3.2830719515067807e-09,-1.9571966493624429e-13
0,58,DET_25E,-9.8245694088369876e-09,-6.5688008535498332e-13
0,58,DET_24E,-2.1075686553326849e-09,-1.5827001300125832e-13
0,58,DET_23E,7.2605826746847195e-09,4.1855952759672544e-13
0,58,DET_22E,5.5489326501314289e-09,3.4553685726107937e-13
0,58,DET_21E,9.2821302062327912e-09,6.1840880305909102e-13
0,58,DET_20E,1.6262402631597775e-09,1.2783520113314413e-13
0,58,DET_19E,-6.205326485476476e-09,-3.5099270820472608e-13
0,58,DET_18E,-4.6016489650999598e-09,-2.858104324924303e-13
0,58,DET_17E,-6.1448630644165603e-09,-4.3314998381972222e-13
0,58,DET_16E,-5.1841977361057675e-10,-6.7079935610493051e-14
0,58,DET_15E,5.8493405870400801e-09,3.0874951029108056e-13
0,58,DET_14E,5.5107225314111264e-09,3.3367253695264532e-13
0,58,DET_13E,1.1744355101380288e-08,7.5451338977637966e-13
0,58,DET_12E,6.4994482260902309e-09,4.3588199528007183e-13
0,58,DET_11E,7.8055297973932573e-09,5.6095811425075098e-13
0,58,DET_10E,2.523519278912069e-09,2.0655885563004939e-13
0,58,DET_09E,-7.0638375776964602e-10,2.5855156895401705e-14
0,58,DET_08E,-3.4240450695826214e-09,-1.8102973283458925e-13
0,58,DET_07E,-7.9829314418147963e-09,-4.7185320509246392e-13
0,58,DET_06E,-4.5821028278456512e-09,-2.6097808562600013e-13
0,58,DET_05E,-5.8734129754564809e-09,-3.2019900617440226e-13
0,58,DET_04E,-8.6436930754591861e-10,-3.3402500378208247e-14
0,58,DET_03E,2.5594490646347697e-09,1.7849318600182226e-13
0,58,DET_02E,7.1759509937471773e-09,4.5220649496618496e-13
0,58,DET_01E,1.0371046841173265e-08,6.4385018629064088e-13
0,58,DET_00E,6.1473206757820278e-09,3.8133031989326906e-13
0,59,DET_00W,-7.7603913423232491e-10,-1.407587375964101e-14
0,59,DET_01W,-1.299446741737081e-09,-2.4054463358388193e-14
0,59,DET_02W,-9.2845167050079037e-10,-1.8149023462794804e-14
0,59,DET_03W,-4.0361543241010498e-10,-1.0283107280531344e-14
0,59,DET_04W,9.7722638656036114e-11,-1.3050644891017187e-15
0,59,DET_05W,5.7465053462148885e-10,4.4349298091562806e-15
0,59,DET_06W,4.747537789781741e-10,6.3056107982670132e-15
0,59,DET_07W,8.2151956779549234e-10,1.323354132754578e-14
0,59,DET_08W,9.3818533669323861e-11,1.7843592946074883e-15
0,59,DET_09W,-6.1579143344998118e-10,-9.8805541447302427e-15
0,59,DET_10W,-8.0724834891554644e-10,-1.3366654295173208e-14
0,59,DET_11W,-1.7618418967185098e-09,-2.9210813746243416e-14
0,59,DET_12W,-1.1017417091594885e-09,-1.8992108617400794e-14
0,59,DET_13W,-1.6285424074079272e-09,-2.8720236725580078e-14
0,59,DET_14W,-4.9656068842032767e-10,-9.8661606018237392e-15
0,59,DET_15W,3.7906949760935993e-11,-2.6220057380253985e-15
0,59,DET_16W,5.3120155635162014e-10,7.4514546400411083e-15
0,59,DET_17W,1.4156338747573586e-09,2.243640405244496e-14
0,59,DET_18W,5.2723109041206979e-10,9.791635817080914e-15
0,59,DET_19W,2.413435807383457e-10,6.9571982633721057e-15
0,59,DET_20W,-6.2454839100483558e-10,-8.8382136135240403e-15
0,59,DET_21W,-1.8197456213004298e-09,-2.8659910170441096e-14
0,59,DET_22W,-6.5171856792011922e-10,-1.2111408945927274e-14
0,59,DET_23W,-2.6745588056368928e-10,-8.9894956267734996e-15
0,59,DET_24W,7.9370924238085397e-10,1.0587737949557633e-14
0,59,DET_25W,2.1173219101510501e-09,3.174860319032244e-14
0,59,DET_26W,2.0042398767032183e-10,5.3086483106679059e-15
0,59,DET_27W,-1.2288956864739046e-09,-1.2411141543830436e-14
0,59,DET_28W,-9.8832197597151429e-10,-1.3840197723349213e-14
0,59,DET_29W,-1.6856021481381067e-09,-2.7668078868476306e-14
0,59,DET_30W,-3.980983672664722e-10,-1.0429375519372354e-14
0,59,DET_31W,2.2524051829993625e-10,-6.4754183129901805e-15
0,59,DET_32W,7.0949215614496446e-10,4.3483261844663885e-15
0,59,DET_33W,1.6568544796990624e-09,1.7212198996916281e-14
0,59,DET_34W,1.4406810255071841e-09,1.61751022793896e-14
0,59,DET_35W,2.1051414396199236e-09,2.9324432679308969e-14
0,59,DET_36W,1.098738297486153e-09,1.9046272514028989e-14
0,59,DET_37W,1.2736154829448706e-09,2.6451883509229283e-14
0,59,DET_38W,9.6433402868040513e-11,6.9014041473495715e-15
0,59,DET_39W,-8.4733163239522919e-10,-4.2638263840076386e-15
0,59,DET_40W,-1.0690967456763354e-09,-1.2667797720713772e-14
0,59,DET_41W,-2.1043201147323804e-09,-2.9784765002352731e-14
0,59,DET_42W,-9.769676514973196e-10,-1.6925671304389714e-14
0,59,DET_43W,-8.0639176045172688e-10,-1.9512367394154004e-14
0,59,DET_44W,1.5271199211192689e-10,-8.0658777358852649e-15
0,59,DET_45W,4.6266080380479345e-10,1.3362642159572801e-15
0,59,DET_46W,1.6691962143641921e-09,1.9338956599785024e-14
0,59,DET_47W,2.0832870378903426e-09,3.2159034716098902e-14
0,59,DET_48W,2.4465007392647027e-10,6.3929920549630089e-15
0,59,DET_49W,-5.9789247515845322e-10,-3.0366538281794765e-15
0,59,DET_49E,-9.6247758095901805e-10,-9.9001507377357929e-15
0,59,DET_48E,-5.8233872150075923e-10,-9.184644277698511e-15
0,59,DET_47E,-7.3985599771668428e-10,-2.1043982926178381e-14
0,59,DET_46E,6.7964061985114679e-10,2.461996571806343e-16
0,59,DET_45E,9.6989396748903468e-10,1.0666619952230212e-14
0,59,DET_44E,1.9849467758322132e-09,2.6012029370234809e-14
0,59,DET_43E,1.6151952936084725e-09,2.6327294471390301e-14
0,59,DET_42E,6.2762539524134028e-10,1.403914628214039e-14
0,59,DET_41E,3.4323973600729267e-11,1.2542935066339586e-14
0,59,DET_40E,-4.672211169555299e-10,-2.5916115511049559e-16
0,59,DET_39E,-1.5171933469185755e-09,-1.579936596417333e-14
0,59,DET_38E,-1.0716763275121368e-09,-1.5307701892929071e-14
0,59,DET_37E,-1.6254876339297123e-09,-2.9876746260184818e-14
0,59,DET_36E,-6.3309539796200895e-10,-1.5334581900127992e-14
0,59,DET_35E,2.3953362993928059e-10,-9.7161666022037895e-15
0,59,DET_33E,1.3497001977954657e-09,8.4421882007723583e-15
0,59,DET_32E,1.1603041983664989e-09,1.1899327001772652e-14
0,59,DET_31E,1.9060963822511554e-09,2.5499730525183772e-14
0,59,DET_30E,8.7064832848648571e-10,1.5027004598311961e-14
0,59,DET_29E,5.2954130566771015e-10,1.8781951221064806e-14
0,59,DET_28E,-2.074464205397812e-10,3.6662512152645151e-15
0,59,DET_27E,-1.2930283941277327e-09,-1.0055595462768215e-14
0,59,DET_26E,-4.4789880133434914e-10,-7.9650207055182935e-15
0,59,DET_25E,1.289933260769248e-10,-1.32694561773273e-14
0,59,DET_24E,3.6016205717043381e-10,-2.7174123148014966e-16
0,59,DET_23E,1.1763904829883943e-09,1.958149980865024e-14
0,59,DET_22E,4.4511455991277321e-10,1.151855848045053e-14
0,59,DET_21E,8.2263031868822746e-12,1.3697032437007543e-14
0,59,DET_20E,-3.1106750262158276e-10,-6.9709644681258501e-17
0,59,DET_19E,-1.0018588431539128e-09,-1.6969475894349739e-14
0,59,DET_18E,-3.7370838659133062e-10,-9.7937855329596832e-15
0,59,DET_17E,2.5992743660712192e-10,-7.3578175450456519e-15
0,59,DET_16E,4.5052889766943926e-10,2.751917718396792e-15
0,59,DET_15E,1.2032797595485145e-09,1.8320715132460779e-14
0,59,DET_14E,5.6462912913555365e-10,1.2999653472323657e-14
0,59,DET_13E,6.1035048463582759e-10,2.3221229992275304e-14
0,59,DET_12E,1.1171710455114965e-10,1.1132873202326872e-14
0,59,DET_11E,-3.4419990591279903e-10,9.7788017006682614e-15
0,59,DET_10E,-4.109194755148932e-10,8.0352442726598282e-16
0,59,DET_09E,-8.8482783833665128e-10,-8.0162381261986377e-15
0,59,DET_08E,-6.3953145917911077e-10,-1.0535766567218939e-14
0,59,DET_07E,-7.8763322207975558e-10,-1.9629528657981936e-14
0,59,DET_06E,-3.1991679607747255e-10,-1.1625012620737036e-14
0,59,DET_05E,-2.153630466713871e-10,-1.5392473396105918e-14
0,59,DET_04E,1.2998756370793806e-10,-2.7913281649616648e-15
0,59,DET_03E,5.6141274040703535e-10,5.2088049575525674e-15
0,59,DET_02E,9.8939020401302259e-10,1.646943403155057e-14
0,59,DET_01E,1.3080305647830014e-09,2.4062606658833664e-14
0,59,DET_00E,7.6664244210714993e-10,1.4542010929338032e-14
0,60,DET_00W,6.5599521116352169e-09,4.8709836943587539e-13
0,60,DET_01W,1.0719984550471275e-08,7.9864758189285177e-13
0,60,DET_02W,6.7455330639946979e-09,5.1448160435672501e-13
0,60,DET_03W,6.6272571992104303e-10,8.4521548072721844e-14
0,60,DET_04W,-3.90435106688663e-09,-2.5026490770225233e-13
0,60,DET_05W,-1.0703553270358971e-08,-7.183000715848536e-13
0,60,DET_06W,-7.1516233201430539e-09,-4.9374331823519091e-13
0,60,DET_07W,-1.0549690087982229e-08,-7.443559538901809e-13
0,60,DET_08W,-4.1066040122266463e-09,-2.8975301094260023e-13
0,60,DET_09W,-5.593007191412633e-10,-3.2742463752709416e-14
0,60,DET_10W,3.3570401701324957e-09,2.4432480317353013e-13
0,60,DET_11W,1.0054330767128062e-08,7.2552177299336458e-13
0,60,DET_12W,8.3198710218369954e-09,5.9521633026484603e-13
0,60,DET_13W,1.4814218706321911e-08,1.0557018919194995e-12
0,60,DET_14W,6.9446308144638718e-09,4.9018496832214545e-13
0,60,DET_15W,7.2900926035353468e-09,5.0513407026274675e-13
0,60,DET_16W,-5.6967303537522901e-10,-4.8580603577853429e-14
0,60,DET_17W,-7.4825629934229012e-09,-5.4356653375278801e-13
0,60,DET_18W,-5.6776301363708131e-09,-4.018755563323064e-13
0,60,DET_19W,-7.6835628781064093e-09,-5.3502495738597042e-13
0,60,DET_20W,1.7512373030122001e-09,1.336111697850093e-13
