index,element_id,name,key,s,length,p0c,x,px,y,py,z,pz,beta_a,alpha_a,phi_a,beta_b,alpha_b,phi_b,eta_x,etap_x,eta_y,etap_y
87,0>>87,DET_X5C,Marker,21.39000000000002,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.9172002385799525,4.067646659143792,7.796691350360319,2.4094391319413453,-3.1501318433965015,7.973252365056288,0.18167333078229012,-0.10879082750717003,-4.0571579207549654e-19,-6.594890067226792e-19
88,0>>88,VX5C#2,Kicker,21.58200000000002,0.19200000000000017,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.44873090138766,3.580631138732723,7.827970806730326,3.78621482017127,-4.020574866134351,8.036863559421588,0.16078549190091346,-0.10879082750717003,-5.323376813662511e-19,-6.594890067226792e-19
89,0>>89,D036,Drift,21.677000000000017,0.095,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.791303251026931,3.3396599176959967,7.84656486217268,4.591039400362885,-4.4512628200931825,8.059651393969139,0.1504503632877323,-0.10879082750717003,-5.949891370049056e-19,-6.594890067226792e-19
90,0>>90,HX5C,Kicker,21.846000000000018,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.7349442940459996,2.910984798167504,7.886525591079102,6.225049166744046,-5.217434022398893,8.091269231530676,0.13206471343902057,-0.10879082750717003,-7.0644277914103845e-19,-6.594890067226792e-19
91,0>>91,D037,Drift,22.07625000000002,0.23025,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.528910577057899,2.3269466545495434,7.961514657479758,8.868024363502153,-6.261285616072798,8.122263710784546,0.10701562540549467,-0.10879082750717003,-8.582901229389353e-19,-6.594890067226792e-19
92,0>>92,DQX5D,SBend,24.42375000000002,2.3475,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.738665612769582,-4.648508296284453,9.99421973907511,10.665422957155883,6.241199009607491,8.278210205571034,-0.00014491173300076876,-0.00013909405821638243,-1.0106363050666825e-18,5.569273555993895e-19
93,0>>93,D038,Drift,24.51350000000002,0.08975,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.604807393567166,-5.002096503688619,10.00879828813306,9.575301916492403,5.9049964295399,8.287091471759306,-0.0001573954247256891,-0.00013909405821638243,-9.606520749016372e-19,5.569273555993895e-19
94,0>>94,HX5D,Kicker,24.68250000000002,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.408037825648687,-5.66790605300677,10.031478469907574,7.686402336559287,5.271924161780316,8.306791960581643,-0.0001809023205642577,-0.00013909405821638243,-8.665313518053404e-19,5.569273555993895e-19
95,0>>95,D039,Drift,24.756000000000018,0.0735,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.26250326773538,-5.957474111438037,10.039807239437495,6.9316662579048245,4.996593915151147,8.316861608819307,-0.00019112573384316183,-0.00013909405821638243,-8.255971911687853e-19,5.569273555993895e-19
96,0>>96,QX5D,Quadrupole,25.156000000000017,0.4,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.763595779525211,0.22675202045267273,10.076581691051892,4.74733959543374,0.9053856215643412,8.389553029164878,-0.00022144810108582817,-9.392929887331463e-06,-6.973496461127587e-19,9.74187508229217e-20
97,0>>97,D040,Drift,25.180000000000017,0.024,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.75276316475208,0.2246069284277814,10.078622824993424,4.704101874631793,0.896186078516766,8.394631694549355,-0.00022167353140312412,-9.392929887331463e-06,-6.950115960930086e-19,9.74187508229217e-20
98,0>>98,DET_X5D,Marker,25.180000000000017,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.75276316475208,0.2246069284277814,10.078622824993424,4.704101874631793,0.896186078516766,8.394631694549355,-0.00022167353140312412,-9.392929887331463e-06,-6.950115960930086e-19,9.74187508229217e-20
99,0>>99,D041,Drift,25.260000000000016,0.08,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.717398080743607,0.21745662167814364,10.08544005216521,4.563165313548464,0.8655209350248488,8.411899617800731,-0.00022242496579411063,-9.392929887331463e-06,-6.872180960271749e-19,9.74187508229217e-20
100,0>>100,DET_S6A,Marker,25.260000000000016,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.717398080743607,0.21745662167814364,10.08544005216521,4.563165313548464,0.8655209350248488,8.411899617800731,-0.00022242496579411063,-9.392929887331463e-06,-6.872180960271749e-19,9.74187508229217e-20
101,0>>101,D042,Drift,25.284900000000015,0.0249,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.706624156755133,0.21523108870231888,10.087566076563524,4.520300029679432,0.8559764091129896,8.417382195443267,-0.00022265884974830518,-9.392929887331463e-06,-6.847923691316841e-19,9.74187508229217e-20
102,0>>102,VX5D,Kicker,25.361100000000015,0.0762,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.674341911675942,0.2084204215232889,10.094084251389324,4.392074916377828,0.8267678599369384,8.434484618390176,-0.00022337459100571985,-9.392929887331463e-06,-6.773690603189775e-19,9.74187508229217e-20
103,0>>103,GIRDER_5CD_END,Marker,25.361100000000015,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.674341911675942,0.2084204215232889,10.094084251389324,4.392074916377828,0.8267678599369384,8.434484618390176,-0.00022337459100571985,-9.392929887331463e-06,-6.773690603189775e-19,9.74187508229217e-20
104,0>>104,D043#1,Drift,27.55,2.188899999999985,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.190158298779902,0.012779090969763707,10.28678470927328,2.609217918459195,-0.012268797431275846,9.13760383881414,-0.00024393477523609956,-9.392929887331463e-06,-4.641291566426856e-19,9.74187508229217e-20
105,0>>105,SECTOR_6,Marker,27.55,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.190158298779902,0.012779090969763707,10.28678470927328,2.609217918459195,-0.012268797431275846,9.13760383881414,-0.00024393477523609956,-9.392929887331463e-06,-4.641291566426856e-19,9.74187508229217e-20
106,0>>106,D043#2,Drift,29.715900000000016,2.165900000000015,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.554088921163618,-0.1808065263932433,10.4784371479414,4.46053832150772,-0.8424892260455753,9.825453136647237,-0.00026427892207907093,-9.392929887331463e-06,-2.5312988423531805e-19,9.74187508229217e-20
107,0>>107,GIRDER_6AB_START,Marker,29.715900000000016,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.554088921163618,-0.1808065263932433,10.4784371479414,4.46053832150772,-0.8424892260455753,9.825453136647237,-0.00026427892207907093,-9.392929887331463e-06,-2.5312988423531805e-19,9.74187508229217e-20
108,0>>108,VX6A,Kicker,29.792100000000016,0.0762,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.582162808624991,-0.18761719357227327,10.485024265685908,4.591159371004281,-0.8716977752216265,9.842292306378,-0.00026499466333648557,-9.392929887331463e-06,-2.4570657542261143e-19,9.74187508229217e-20
109,0>>109,D044,Drift,29.904000000000014,0.1119,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.625270703452706,-0.19761868513832911,10.49466789365979,4.791045045191379,-0.9145906446809458,9.866153655108969,-0.000266045732190878,-9.392929887331463e-06,-2.348054172055265e-19,9.74187508229217e-20
110,0>>110,DET_S6C,Marker,29.904000000000014,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.625270703452706,-0.19761868513832911,10.49466789365979,4.791045045191379,-0.9145906446809458,9.866153655108969,-0.000266045732190878,-9.392929887331463e-06,-2.348054172055265e-19,9.74187508229217e-20
111,0>>111,D045,Drift,29.944000000000013,0.04,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.641223204398765,-0.201193838513148,10.498106322189612,4.864825599635693,-0.9299232164269043,9.87443910691269,-0.00026642144938637124,-9.392929887331463e-06,-2.309086671726096e-19,9.74187508229217e-20
112,0>>112,QX6A,Quadrupole,30.344000000000012,0.4,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.150627108988896,5.907865621506591,10.53529904223377,7.103562050109322,-5.119069796297147,9.945370272124357,-0.0002378827222177266,0.00014914552926957714,-2.19348086032612e-19,-3.843422013555517e-20
113,0>>113,D046,Drift,30.359000000000012,0.015,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.974273937451393,5.849012480993667,10.536954302794006,7.257995838027538,-5.176516064917289,9.947459304296192,-0.00023564553927868295,0.00014914552926957714,-2.1992459933464536e-19,-3.843422013555517e-20
114,0>>114,DET_X6A,Marker,30.359000000000012,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.974273937451393,5.849012480993667,10.536954302794006,7.257995838027538,-5.176516064917289,9.947459304296192,-0.00023564553927868295,0.00014914552926957714,-2.1992459933464536e-19,-3.843422013555517e-20
115,0>>115,D047,Drift,30.41750000000001,0.0585,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.303366821183157,5.619485232993265,10.543731223702304,7.876754583808546,-5.400556512535842,9.95519640384135,-0.00022692052581641268,0.00014914552926957714,-2.2217300121257536e-19,-3.843422013555517e-20
116,0>>116,HX6A,Kicker,30.58650000000001,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.516041115510742,4.956406516547658,10.566708889108378,9.811524210249653,-6.047784472322774,9.974421634590188,-0.00020171493136985415,0.00014914552926957714,-2.286683844154842e-19,-3.843422013555517e-20
117,0>>117,D048,Drift,30.67625000000001,0.08975,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.657970527467296,4.604268559145332,10.581490713027227,10.92795040864006,-6.391504646233289,9.98308930317921,-0.00018832912011790962,0.00014914552926957714,-2.3211785567265027e-19,-3.843422013555517e-20
118,0>>118,DQX6B,SBend,33.02375000000001,2.3475,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.5942983716999826,-2.3883661988258966,12.625452031244812,9.066871205064473,6.4123029075065405,10.135424163336234,0.1069428098405069,0.1087508924493495,-6.197251237620816e-20,1.5297852374527316e-19
119,0>>119,D049,Drift,33.25200000000001,0.22825,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.8192215082953926,-2.978219284615111,12.698028315418984,6.3816619880361305,5.35203101156615,10.165435155814299,0.13176520104207093,0.1087508924493495,-2.705516433134956e-20,1.5297852374527316e-19
120,0>>120,HX6B,Kicker,33.42100000000001,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.8996681433988085,-3.4149560710264026,12.737105789614505,4.705347688470489,4.566988512490899,10.196280726964847,0.150144101866011,0.1087508924493495,-1.2017938183983952e-21,1.5297852374527316e-19
121,0>>121,D050,Drift,33.53000000000001,0.109,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.67483193823968,-3.696638377054987,12.757778508387753,3.76493407399903,4.060659326696802,10.222180771219042,0.1619979491429901,0.1087508924493495,1.547286526983638e-20,1.5297852374527316e-19
122,0>>122,DET_X6B,Marker,33.53000000000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.67483193823968,-3.696638377054987,12.757778508387753,3.76493407399903,4.060659326696802,10.222180771219042,0.1619979491429901,0.1087508924493495,1.547286526983638e-20,1.5297852374527316e-19
123,0>>123,D051,Drift,33.565000000000005,0.035,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.936762320274675,-3.7870868239448994,12.763808536585788,3.486378317943077,3.898076560616129,10.231841477001282,0.16580423037871733,0.1087508924493495,2.082711360092094e-20,1.5297852374527316e-19
124,0>>124,VX6B,Kicker,33.833000000000006,0.268,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.1522514078926,-4.479663502987657,12.802341166986265,1.730647698337925,2.6531570946269736,10.34116374083733,0.194949469555143,0.1087508924493495,6.182535796465415e-20,1.5297852374527316e-19
125,0>>125,D052,Drift,33.892,0.059,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.68984744534868,-4.6321337420306525,12.809351049029388,1.4337451785641373,2.3790890032338385,10.378627666983501,0.20136577220965463,0.1087508924493495,7.085109086562527e-20,1.5297852374527316e-19
126,0>>126,QX6B,Quadrupole,34.254000000000005,0.362,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.468237469004743,0.023489214308596296,12.84616463353226,0.419099426588154,0.5930739465296027,10.880880671789352,0.221358393968591,1.2425104736313308e-05,1.345337442501213e-19,2.0421969697091824e-19
127,0>>127,GIRDER_6AB_END,Marker,34.254000000000005,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.468237469004743,0.023489214308596296,12.84616463353226,0.419099426588154,0.5930739465296027,10.880880671789352,0.221358393968591,1.2425104736313308e-05,1.345337442501213e-19,2.0421969697091824e-19
128,0>>128,D053,Drift,34.621,0.367,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.463869929518694,-0.01158856175805744,12.881237572304544,0.4182005067944404,-0.590624573794688,11.949689203993296,0.22136295398202924,1.2425104736313308e-05,2.094823730384483e-19,2.0421969697091824e-19
129,0>>129,GIRDER_6CD_START,Marker,34.621,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.463869929518694,-0.01158856175805744,12.881237572304544,0.4182005067944404,-0.590624573794688,11.949689203993296,0.22136295398202924,1.2425104736313308e-05,2.094823730384483e-19,2.0421969697091824e-19
130,0>>130,QX6C,Quadrupole,34.983000000000004,0.362,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.678632371309638,4.637978270360722,12.918082636796942,1.4306728501573633,-2.3751718933398607,12.45312260618079,0.2013786438045805,-0.10873052621909673,3.0519314700540582e-19,3.3262536753906695e-19
131,0>>131,D054,Drift,35.089000000000006,0.106,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,7.724525181226252,4.363032956841033,12.931029258407126,1.9863688309839564,-2.867243020118566,12.516043133081318,0.18985320802535627,-0.10873052621909673,3.404514359645469e-19,3.3262536753906695e-19
132,0>>132,VX6C#1,Kicker,35.165000000000006,0.07599999999999985,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,7.076326097549527,4.165902354694841,12.941308981719253,2.449003004270976,-3.2200487336580146,12.55050787001711,0.18158968803270492,-0.10873052621909673,3.6573096389751595e-19,3.3262536753906695e-19
133,0>>133,DET_X6C,Marker,35.165000000000006,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,7.076326097549527,4.165902354694841,12.941308981719253,2.449003004270976,-3.2200487336580146,12.55050787001711,0.18158968803270492,-0.10873052621909673,3.6573096389751595e-19,3.3262536753906695e-19
134,0>>134,VX6C#2,Kicker,35.357000000000006,0.19200000000000017,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.57223831068246,3.66788820190446,12.971889874645848,3.856631057784053,-4.111347378389255,12.613023043478432,0.16071342699863833,-0.10873052621909673,4.2959503446501685e-19,3.3262536753906695e-19
135,0>>135,D055,Drift,35.44700000000001,0.09,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.933028406410502,3.4344440677839687,12.989056787080065,4.634275247468718,-4.529143618107024,12.634313273788342,0.15092767963891962,-0.10873052621909673,4.595313175435329e-19,3.3262536753906695e-19
136,0>>136,HX6C,Kicker,35.61600000000001,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.846268510550802,2.996087860379936,13.02786459512726,6.2977111059731055,-5.313672112688168,12.665601092354244,0.13255222070789227,-0.10873052621909673,5.157450046576351e-19,3.3262536753906695e-19
137,0>>137,D056,Drift,35.85125000000001,0.23525,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.5801580231622827,2.385890832026097,13.102611146305618,9.054703996202283,-6.405745061506002,12.696759224103301,0.10697336441484977,-0.10873052621909673,5.939951223712006e-19,3.3262536753906695e-19
138,0>>138,DQX6D,SBend,38.198750000000004,2.3475,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.725027982692692,-4.6605221933167,15.152695379313807,10.92067326944889,6.384892151861807,12.849248377470829,-4.350741479078324e-05,-5.335790337354651e-05,5.124523624487093e-19,-3.8752113176496634e-19
139,0>>139,D057,Drift,38.2875,0.08875,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.583529764502854,-5.012737320037246,15.167151949886371,9.817479354360334,6.045461820967015,12.857819722437393,-4.824292871518549e-05,-5.335790337354651e-05,4.780598620045685e-19,-3.8752113176496634e-19
140,0>>140,HX6D,Kicker,38.4565,0.169,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.391182767230548,-5.683434293736089,15.189891566671612,7.883346720064313,5.399109979601157,12.877031082307147,-5.726041438531485e-05,-5.335790337354651e-05,4.1256879073628913e-19,-3.8752113176496634e-19
141,0>>141,D058,Drift,38.53,0.0735,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.248087091996526,-5.975127947977893,15.198235192740274,7.110338820725776,5.118004297113639,12.886848422789585,-6.118222028327052e-05,-5.335790337354651e-05,3.840859875515641e-19,-3.8752113176496634e-19
142,0>>142,QX6D,Quadrupole,38.93,0.4,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.645851152186832,0.5045678962382762,15.235153023021297,4.936560640264771,0.7753143869779207,12.957358800837033,-7.390714916588775e-05,-8.894856134296452e-06,2.728833748592889e-19,-1.8037825708719657e-19
143,0>>143,D059,Drift,38.954,0.024,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.621693944718409,0.5019824149460574,15.237215984958926,4.899532368167073,0.7675302837595193,12.962238841174518,-7.412062571311087e-05,-8.894856134296452e-06,2.685542966891962e-19,-1.8037825708719657e-19
144,0>>144,DET_X6D,Marker,38.954,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.621693944718409,0.5019824149460574,15.237215984958926,4.899532368167073,0.7675302837595193,12.962238841174518,-7.412062571311087e-05,-8.894856134296452e-06,2.685542966891962e-19,-1.8037825708719657e-19
145,0>>145,D060,Drift,39.034,0.08,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.542066220004966,0.4933641439719948,15.244123422118982,4.778803283623789,0.7415832730315145,12.978772648862106,-7.483221420385458e-05,-8.894856134296452e-06,2.541240361222205e-19,-1.8037825708719657e-19
146,0>>146,DET_S7A,Marker,39.034,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.542066220004966,0.4933641439719948,15.244123422118982,4.778803283623789,0.7415832730315145,12.978772648862106,-7.483221420385458e-05,-8.894856134296452e-06,2.541240361222205e-19,-1.8037825708719657e-19
147,0>>147,D061,Drift,39.0589,0.0249,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.517563478312493,0.4906817071313178,15.246283043391161,4.7420735292033385,0.733507265942423,12.984003322323462,-7.505369612159856e-05,-8.894856134296452e-06,2.496326175207493e-19,-1.8037825708719657e-19
148,0>>148,VX6D,Kicker,39.1351,0.0762,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.443409104562113,0.48247280402852316,15.252920476246398,4.632170268885858,0.7087927382239985,13.000262467440105,-7.573148415903194e-05,-8.894856134296452e-06,2.3588779433070493e-19,-1.8037825708719657e-19
149,0>>149,GIRDER_6CD_END,Marker,39.1351,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.443409104562113,0.48247280402852316,15.252920476246398,4.632170268885858,0.7087927382239985,13.000262467440105,-7.573148415903194e-05,-8.894856134296452e-06,2.3588779433070493e-19,-1.8037825708719657e-19
150,0>>150,D062,Drift,39.35,0.2149,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.24101740684449,0.45932197362444743,15.271869283705836,4.342509713858568,0.6390925806558958,13.048196070988674,-7.764298874229225e-05,-8.894856134296452e-06,1.971245068826664e-19,-1.8037825708719657e-19
151,0>>151,HS7A,SBend,39.46,0.11,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.141270086131938,0.44747185103511133,15.281698740481275,4.205833831486882,0.6034154409048893,13.073938184233239,-7.862142291706486e-05,-8.894856134296452e-06,1.7728289860307477e-19,-1.8037825708719657e-19
152,0>>152,D063,Drift,39.52,0.06,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.087961286201557,0.4410081478045644,15.287097079537666,4.134591594061056,0.5839551828588858,13.088326960925702,-7.915511428512265e-05,-8.894856134296452e-06,1.6646020317784298e-19,-1.8037825708719657e-19
153,0>>153,UNDS7A#1,Drift,40.262,0.7419999999999956,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.492816566616634,0.361073684520134,15.355942513079114,3.4465707278791373,0.34329665835664347,13.286174668119642,-8.575509753677058e-05,-8.894856134296452e-06,3.261953641914392e-20,-1.8037825708719657e-19
154,0>>154,LS_7A,Photon_Fork,40.262,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.492816566616634,0.361073684520134,15.355942513079114,3.4465707278791373,0.34329665835664347,13.286174668119642,-8.575509753677058e-05,-8.894856134296452e-06,3.261953641914392e-20,-1.8037825708719657e-19
