target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_25E,exit,z,2,0,0,2,-6.498695890523846e-6
SEX_25E,exit,z,0,0,3,3,-2.6049744947028283e-61
SEX_25E,exit,z,0,1,2,3,-2.21704170490234e-47
SEX_25E,exit,z,0,2,1,3,2.537086830593976e-9
SEX_25E,exit,z,0,3,0,3,-1.866742364744793e-24
SEX_25E,exit,z,1,0,2,3,-7.037434526621168e-35
SEX_25E,exit,z,1,1,1,3,1.496938246398835e-22
SEX_25E,exit,z,1,2,0,3,-2.0765320075134708e-8
SEX_25E,exit,z,2,0,1,3,-2.4225373585540527e-9
SEX_25E,exit,z,2,1,0,3,6.219320381573521e-23
SEX_25E,exit,z,3,0,0,3,1.5060348366925417e-8
SEX_25E,exit,z,0,0,4,4,-8.82370906283785e-77
SEX_25E,exit,z,0,1,3,4,1.1222409578751853e-61
SEX_25E,exit,z,0,2,2,4,-3.989086895889591e-23
SEX_25E,exit,z,0,3,1,4,2.790774769810907e-25
SEX_25E,exit,z,0,4,0,4,7.574555650248762e-12
SEX_25E,exit,z,1,0,3,4,-3.0217183077541316e-50
SEX_25E,exit,z,1,1,2,4,-1.976970525253633e-36
SEX_25E,exit,z,1,2,1,4,1.6765773327253647e-10
SEX_25E,exit,z,1,3,0,4,-1.7126091768128556e-24
SEX_25E,exit,z,2,0,2,4,-2.0408225506287924e-24
SEX_25E,exit,z,2,1,1,4,2.05287833714315e-24
SEX_25E,exit,z,2,2,0,4,-1.1817518204448213e-10
SEX_25E,exit,z,3,0,1,4,9.015362368549252e-11
SEX_25E,exit,z,3,1,0,4,-2.168132218375811e-24
SEX_25E,exit,z,4,0,0,4,2.5434309773747144e-9
SEX_25E,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_25E,exit,pz,0,0,1,1,2.247067761868797e-30
SEX_25E,exit,pz,0,1,0,1,-1.2014585249401688e-19
SEX_25E,exit,pz,1,0,0,1,9.153590542480797e-5
SEX_25E,exit,pz,0,0,2,2,6.310196751725372e-46
SEX_25E,exit,pz,0,1,1,2,1.2785101335412682e-33
SEX_25E,exit,pz,0,2,0,2,1.851446565101877e-7
SEX_25E,exit,pz,1,0,1,2,1.3032759791766218e-19
SEX_25E,exit,pz,1,1,0,2,-2.905280057095888e-20
SEX_25E,exit,pz,2,0,0,2,1.0220953735056187e-6
SEX_25E,exit,pz,0,0,3,3,2.032079529330027e-61
SEX_25E,exit,pz,0,1,2,3,-1.4580310125180162e-47
SEX_25E,exit,pz,0,2,1,3,-1.979510651292541e-9
SEX_25E,exit,pz,0,3,0,3,-2.855861307609634e-23
SEX_25E,exit,pz,1,0,2,3,5.489757098817125e-35
SEX_25E,exit,pz,1,1,1,3,2.233552725241299e-24
SEX_25E,exit,pz,1,2,0,3,1.5319252531913495e-9
SEX_25E,exit,pz,2,0,1,3,1.8897216273955515e-9
SEX_25E,exit,pz,2,1,0,3,-2.5684862831253912e-23
SEX_25E,exit,pz,3,0,0,3,-1.9031392609520527e-8
SEX_25E,exit,pz,0,0,4,4,6.883118138505498e-77
SEX_25E,exit,pz,0,1,3,4,1.627461964930141e-61
SEX_25E,exit,pz,0,2,2,4,3.112452558630101e-23
SEX_25E,exit,pz,0,3,1,4,-9.79064550317067e-26
SEX_25E,exit,pz,0,4,0,4,1.0431892604613579e-11
SEX_25E,exit,pz,1,0,3,4,2.357166051473657e-50
SEX_25E,exit,pz,1,1,2,4,-3.0532519877140468e-37
SEX_25E,exit,pz,1,2,1,4,-1.237462859131931e-10
SEX_25E,exit,pz,1,3,0,4,2.5520112589833014e-25
SEX_25E,exit,pz,2,0,2,4,1.5919976686243258e-24
SEX_25E,exit,pz,2,1,1,4,-4.702608025849978e-25
SEX_25E,exit,pz,2,2,0,4,-4.7504684779618387e-11
SEX_25E,exit,pz,3,0,1,4,-5.7318824629368074e-11
SEX_25E,exit,pz,3,1,0,4,5.368360876268611e-24
SEX_25E,exit,pz,4,0,0,4,-3.5379148755233235e-11
