training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_47W,38,13.845585042855603,20.275844501669294,24.552191255259068,20.380607047713404,37.280870107314655,40.662165686518996,50.364813394069664,53.915087200362215
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_47E,39,20.454347281104656,35.33131115014184,40.82501525148731,36.95264751656568,57.9281042663247,66.68808450268554,70.31835216447385,77.57129289240252
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_45E,40,19.8593048978614,22.1152441331368,29.723324411890122,27.59761613501548,42.695857108279355,46.078921337396736,52.67029227383732,56.76578077082488
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_44E,41,12.886524976211623,14.187021611354547,19.16596222900293,17.305484886101176,26.74426234741401,30.973357024973573,37.514616090868046,47.7379543712529
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_43E,42,17.248919681184365,11.513901209698748,20.738735526416544,17.28844336208345,31.704919454830176,35.33528984625649,38.37878040292579,40.89078071841454
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_42E,43,14.090503714975643,28.77085159228785,32.035982836291986,28.439728854004308,47.35432225688227,52.756234692344265,57.15291247821336,58.4492507054575
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_41E,44,19.167081247871103,16.36402901825921,25.202350074406187,20.606221426867346,40.02657616096247,45.88892040385073,53.54536296703047,59.193308084166915
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_40E,45,16.715639939274574,20.335780160957995,26.324068327944378,23.269556022232575,40.81310542647135,44.470063365651065,49.60619083676824,57.68077610810908
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_39E,46,21.00250029240234,18.053045311518183,27.695080132617218,23.19707756890858,42.71838497433054,46.83810997761469,49.67579213719701,51.26709319374299
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_38E,47,55.83302111256711,22.159538233302406,60.069721002095186,48.848701306811755,91.03642936067156,97.32105930166114,103.71993445091417,111.06704500733991
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_37E,48,24.95029886103536,16.090528319877933,29.68876074995007,24.77211179129217,43.86512833922329,52.57351819823228,68.45536658382213,70.20121901531664
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_36E,49,33.1503959450121,17.21903875999552,37.355642774945025,35.504175971260445,52.29152073398036,55.41638797136201,65.1705803724035,65.7282792114303
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_35E,50,55.71883481733944,13.78476532410975,57.39867862976235,22.719618381488218,101.91236088539686,107.62464646000183,114.19892854289155,124.28523797719637
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_34E,51,29.15721391216775,17.163134650484288,33.83365652941703,28.23702751187008,50.699503102965224,58.478477837269864,78.31237348245105,80.87747025716239
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_33E,52,24.49828783215815,15.918056769646826,29.215588955709368,24.391838277581485,46.07155826777904,50.703998910321275,53.46216791336112,64.18569789548694
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_32E,53,16.22863472907317,20.90756058149009,26.466859931589124,20.20075939893189,39.444849373980844,49.1572791408305,63.15049230885438,64.4131153704858
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_31E,54,13.038049169825658,19.4549588577252,23.41978117554841,19.876298633782866,35.460762032645306,38.73647227030593,45.25587292986555,59.05462547510376
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_30E,55,16.602587944722707,12.434451171311544,20.742745777596145,17.002981840719947,30.55679351641603,34.59144325039897,44.99229878576417,45.92064876997392
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_29E,56,26.274287353915543,26.360451711445762,37.21843078889262,35.287590605024306,51.32409782452008,54.21846985148244,65.11038527503528,66.3767127741915
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_28E,57,34.62163189545811,29.03521727549665,45.18518825168156,32.71732696870815,74.52461970995549,80.10537675611207,87.02332798296051,88.84841939329053
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_27E,58,25.810287997435736,15.402180804647834,30.0565823082006,25.120912038449404,45.705099609225115,50.180796717398806,57.610308545811186,77.39657762329983
