sample_id,scenario,rho,trial_id,active_rms_rad,global_rms_rad,maximum_abs_kick_rad,converged,newton_iterations,closure_norm,x_rmse_m,x_max_abs_m,y_rmse_m,y_max_abs_m
3031,horizontal,0.14000000000000001,31,6.9999999999999997e-07,4.886957431897323e-07,2.6800444977922554e-06,true,1,5.3233956203747372e-14,3.0196808584032277e-09,1.3140116616322528e-08,3.9470533883903254e-11,3.2081300972968546e-10
3032,horizontal,0.14000000000000001,32,7.0000000000000007e-07,4.886957431897323e-07,2.5305171157771918e-06,true,3,5.3181019236575043e-14,4.8662633194305561e-09,1.3648872483618124e-08,5.1469558654754259e-11,1.8929475839596236e-10
3033,horizontal,0.14000000000000001,33,7.0000000000000007e-07,4.886957431897322e-07,2.0053704909293906e-06,true,2,9.6195843321174097e-14,3.25109729151883e-09,1.4467018522382191e-08,3.8462456526569825e-11,1.3256841620550713e-10
3034,horizontal,0.14000000000000001,34,7.0000000000000007e-07,4.886957431897322e-07,1.8285870478818363e-06,true,3,3.1019995706643131e-14,4.5230995361410087e-09,1.5279054795674929e-08,1.4043122432921864e-10,6.3320223793027902e-10
3035,horizontal,0.14000000000000001,35,7.0000000000000018e-07,4.886957431897323e-07,2.1629151104626067e-06,true,5,1.0734819237429259e-14,1.2621473317171772e-09,4.3284357036099674e-09,5.9893209732977172e-11,1.9600779384270218e-10
3036,horizontal,0.14000000000000001,36,7.0000000000000007e-07,4.886957431897322e-07,1.8215379660659368e-06,true,2,4.9034810279161856e-14,5.9900857289038349e-09,3.0018796863193198e-08,4.7715892381469014e-11,4.0621865300769638e-10
3037,horizontal,0.14000000000000001,37,7.0000000000000007e-07,4.886957431897323e-07,1.4283851981252512e-06,true,2,8.0534300118747555e-14,6.1568572222441052e-09,1.7902878067391562e-08,1.2725129454072415e-10,4.9472265043273844e-10
3038,horizontal,0.14000000000000001,38,7.0000000000000007e-07,4.886957431897323e-07,1.8040494927476241e-06,true,4,6.7037962709814113e-14,2.2961360139173596e-09,7.4820452888868516e-09,8.6981854307218473e-12,5.2173476042943756e-11
3039,horizontal,0.14000000000000001,39,7.0000000000000007e-07,4.886957431897322e-07,1.9063847539452749e-06,true,1,9.4136089110825422e-14,2.038640598451135e-09,5.8467332607337053e-09,3.1764578572644364e-11,1.0825438113336522e-10
3040,horizontal,0.14000000000000001,40,7.0000000000000007e-07,4.886957431897323e-07,1.4451807668477091e-06,true,3,2.5480321358091172e-14,2.4236468035091973e-09,9.3574146174668638e-09,8.6181964630850021e-11,4.3782505637461611e-10
3041,horizontal,0.14000000000000001,41,7.0000000000000029e-07,4.886957431897323e-07,1.5229173282733058e-06,true,2,4.9771562602998519e-14,2.1602497671143642e-09,9.3811239080740516e-09,1.5276810543416324e-11,7.7069575873077445e-11
3042,horizontal,0.14000000000000001,42,7.0000000000000007e-07,4.886957431897322e-07,1.5238902030668157e-06,true,3,1.7981848928875605e-14,6.4373754609571075e-10,1.669128314729651e-09,5.7144900296291954e-11,1.3885021485447041e-10
3043,horizontal,0.14000000000000001,43,6.9999999999999997e-07,4.886957431897322e-07,1.6552118860134892e-06,true,2,2.8208037501011983e-14,2.61711275344482e-09,1.0559609842780704e-08,9.7978978111907829e-11,3.3433627697962431e-10
3044,horizontal,0.14000000000000001,44,7.0000000000000007e-07,4.886957431897323e-07,1.4471040258052651e-06,true,5,7.8068826667979242e-14,1.1266599252367427e-09,4.0316129954875296e-09,5.810498163895205e-11,1.5732058703638472e-10
3045,horizontal,0.14000000000000001,45,6.9999999999999997e-07,4.886957431897322e-07,2.1874716863446533e-06,true,2,9.0561332534385227e-14,3.5140989133402384e-09,1.5575985604174974e-08,4.9521188713032946e-11,3.470314454637885e-10
3046,horizontal,0.14000000000000001,46,7.0000000000000007e-07,4.886957431897322e-07,1.9434541493369096e-06,true,2,2.6278559541058822e-14,4.1894581998333578e-09,1.1678487704669394e-08,1.1155918113385804e-10,4.304757057543504e-10
3047,horizontal,0.14000000000000001,47,7.0000000000000018e-07,4.886957431897323e-07,1.7322031100016129e-06,true,3,7.6440836912515926e-14,2.4047778067819614e-09,6.3379811624658666e-09,3.3636700415682809e-11,2.7251420879007698e-10
3048,horizontal,0.14000000000000001,48,7.0000000000000029e-07,4.886957431897323e-07,1.9517887308336787e-06,true,2,7.8946742215181325e-14,9.7212996387657261e-09,4.0937619641412404e-08,1.8846801791309749e-10,6.2570030104153673e-10
3049,horizontal,0.14000000000000001,49,7.0000000000000018e-07,4.886957431897322e-07,1.7300888976568737e-06,true,2,1.7882351360396909e-14,1.4262621988947604e-09,5.1874065910839651e-09,1.00503460875558e-10,3.3623056628403342e-10
3050,horizontal,0.14000000000000001,50,7.0000000000000007e-07,4.886957431897323e-07,1.9562345371917897e-06,true,2,1.1082395432812185e-14,3.9199720790381753e-09,1.2378038542065761e-08,6.5434170257834592e-11,2.718355864841579e-10
3051,horizontal,0.14000000000000001,51,7.0000000000000029e-07,4.886957431897323e-07,2.3056643645771794e-06,true,1,9.0469147985498673e-14,4.1379512093416052e-09,1.7007575855250076e-08,2.1867554590931155e-11,1.7278239364433567e-10
3052,horizontal,0.14000000000000001,52,7.0000000000000029e-07,4.886957431897323e-07,1.6098070345499907e-06,true,1,9.1223844579994497e-14,3.647699207564313e-09,1.4015875817591228e-08,8.1620424680859081e-11,2.6903809497054454e-10
3053,horizontal,0.14000000000000001,53,7.0000000000000007e-07,4.886957431897323e-07,1.8328531062035537e-06,true,1,6.7937309489843517e-14,6.0662900925916474e-09,2.5338051230523045e-08,3.4531500527252247e-11,1.7184453155166118e-10
3054,horizontal,0.14000000000000001,54,7.0000000000000018e-07,4.886957431897323e-07,1.4333990432526099e-06,true,2,9.7511213053805232e-15,1.4283124370272652e-09,6.4180452046674885e-09,3.8968315718749647e-11,2.3306202551632432e-10
3055,horizontal,0.14000000000000001,55,7.0000000000000007e-07,4.886957431897322e-07,1.8647367459933135e-06,true,1,8.6594364792651461e-14,1.4045060365489753e-09,4.7748473022690696e-09,7.0127308373108583e-11,1.7536500595963163e-10
3056,horizontal,0.14000000000000001,56,6.9999999999999997e-07,4.886957431897322e-07,1.5205148970869937e-06,true,1,8.2711962643280634e-14,4.2559840089546537e-09,1.2388468027466071e-08,7.6556936190103638e-11,4.5512287612670815e-10
3057,horizontal,0.14000000000000001,57,7.0000000000000029e-07,4.886957431897323e-07,1.6114016143249103e-06,true,1,2.4180290874867039e-14,3.2791986634897632e-09,1.4919749696112872e-08,1.36410794336761e-10,3.2988032974801238e-10
3058,horizontal,0.14000000000000001,58,7.0000000000000007e-07,4.886957431897322e-07,1.7824642740436684e-06,true,5,7.627226718908157e-15,6.1287988543045571e-09,1.4902980554482026e-08,1.2384813495889673e-10,9.66643297632859e-10
3059,horizontal,0.14000000000000001,59,7.0000000000000029e-07,4.886957431897323e-07,1.4869056860156961e-06,true,3,3.3666969078811653e-14,2.9855948254261652e-09,6.909560347490018e-09,6.3403471976224448e-11,4.7558063216712743e-10
3060,horizontal,0.14000000000000001,60,7.0000000000000029e-07,4.886957431897323e-07,1.4723824665339152e-06,true,1,3.7592094865735024e-14,1.5303282984237247e-09,6.8111113572105753e-09,5.4879049896835853e-11,1.5031227163560951e-10
3061,horizontal,0.14000000000000001,61,6.9999999999999997e-07,4.886957431897322e-07,1.8956202828015185e-06,true,2,3.9750880146837944e-14,3.6680435596006643e-09,8.3846784654229012e-09,7.7407080846519877e-11,5.7127521007997728e-10
3062,horizontal,0.14000000000000001,62,7.0000000000000007e-07,4.886957431897323e-07,1.6853004393168238e-06,true,3,9.5618794176051076e-14,4.3114430096261782e-09,1.6528979903535079e-08,8.525069573089225e-11,3.805818954254192e-10
3063,horizontal,0.14000000000000001,63,7.0000000000000029e-07,4.886957431897323e-07,2.0791367752347448e-06,true,2,4.7203597212059341e-14,3.8633931709626948e-09,1.2515958254175064e-08,2.1331749639780645e-10,7.2285720619159915e-10
3064,horizontal,0.14000000000000001,64,7.0000000000000007e-07,4.886957431897323e-07,2.0986943203148278e-06,true,4,3.4584970663694403e-15,3.6079631964443751e-09,8.6607738532945566e-09,7.9783192427341062e-11,4.8064966991310382e-10
3065,horizontal,0.14000000000000001,65,7.0000000000000018e-07,4.886957431897323e-07,1.9163445998697104e-06,true,3,8.4063177962027874e-15,3.0548302308599315e-09,9.4650356510794786e-09,8.7165662814948031e-11,2.4415507547041575e-10
3066,horizontal,0.14000000000000001,66,7.0000000000000007e-07,4.886957431897323e-07,1.3865068368008595e-06,true,2,2.6960844444861427e-14,3.3970749601447619e-09,9.9775344221755564e-09,6.3028241808616185e-11,3.6225244169369591e-10
3067,horizontal,0.14000000000000001,67,7.0000000000000007e-07,4.886957431897323e-07,2.3237629451749274e-06,true,2,2.952916571158931e-14,2.8842795893303877e-09,9.7344341845086169e-09,5.2810584374894077e-11,3.6253992093549653e-10
3068,horizontal,0.14000000000000001,68,7.0000000000000007e-07,4.886957431897322e-07,1.4894875750244589e-06,true,3,2.3587413156780099e-14,5.6696264008905498e-09,1.9017903064855179e-08,9.6627844998894625e-11,7.2260272494361483e-10
3069,horizontal,0.14000000000000001,69,7.0000000000000007e-07,4.886957431897323e-07,2.0962634190084967e-06,true,8,2.861714145502371e-14,2.2624579004312111e-09,8.5017442738588578e-09,1.0661184283029253e-10,3.056600672438417e-10
3070,horizontal,0.14000000000000001,70,7.0000000000000007e-07,4.886957431897323e-07,1.8161311757207801e-06,true,2,4.5358170133212907e-15,2.4603715977495385e-09,9.1712059357464126e-09,6.7978956660270208e-11,2.1116835613021329e-10
3071,horizontal,0.14000000000000001,71,7.0000000000000007e-07,4.886957431897323e-07,1.6793875067614392e-06,true,2,2.4265764297885953e-14,3.743145215708307e-09,1.7187003882590535e-08,3.4179573862515582e-11,1.0173876641866343e-10
3072,horizontal,0.14000000000000001,72,6.9999999999999997e-07,4.886957431897322e-07,1.5259759878280057e-06,true,1,9.9135107720935297e-14,2.3561323121528554e-09,5.6662062038886907e-09,9.6226400821594639e-11,4.4289577289923637e-10
3073,horizontal,0.14000000000000001,73,7.0000000000000007e-07,4.886957431897323e-07,1.6964707342276224e-06,true,1,3.8077161078432691e-14,4.6639629470589614e-10,1.4627593442062548e-09,1.5966749655150198e-11,4.1872290031975956e-11
3074,horizontal,0.14000000000000001,74,7.0000000000000007e-07,4.886957431897322e-07,1.8545801710492697e-06,true,1,9.0847566197965107e-14,3.4026494189136115e-09,1.9130932910754739e-08,1.9089664555217824e-11,9.3707202045677229e-11
3075,horizontal,0.14000000000000001,75,7.0000000000000007e-07,4.886957431897322e-07,1.5520217311116807e-06,true,2,9.6683027181291232e-14,1.7034264310693044e-09,6.3861287577515746e-09,3.0279696359143233e-11,2.3878035009319842e-10
3076,horizontal,0.14000000000000001,76,7.0000000000000018e-07,4.8869574318973241e-07,1.667880064965816e-06,true,4,1.3230462759047306e-14,2.4970798493442201e-09,1.0721095376059475e-08,5.7974187925002308e-11,3.9459265379921532e-10
3077,horizontal,0.14000000000000001,77,7.0000000000000007e-07,4.886957431897323e-07,1.7768925394451194e-06,true,2,1.7686389726522723e-14,1.4312496227358827e-09,4.9987661510098036e-09,3.477561491033475e-11,1.0265079948505577e-10
3078,horizontal,0.14000000000000001,78,7.0000000000000007e-07,4.886957431897322e-07,1.5855763478281964e-06,true,1,8.7224224587846629e-14,1.5383905653163366e-09,5.8875947624159597e-09,3.5102059409188813e-11,9.5525568107512806e-11
3079,horizontal,0.14000000000000001,79,7.0000000000000029e-07,4.886957431897323e-07,1.5765283663288568e-06,true,1,6.8218631404933194e-14,2.7908894274486865e-09,8.2561902939315424e-09,2.4078544321484988e-11,1.6990278248977392e-10
3080,horizontal,0.14000000000000001,80,7.0000000000000007e-07,4.8869574318973241e-07,2.1846462278795331e-06,true,2,2.6345642486924178e-14,3.5486960454379413e-09,1.409021393658505e-08,1.2398918677716903e-10,4.0919725033660434e-10
3081,horizontal,0.14000000000000001,81,7.0000000000000018e-07,4.886957431897323e-07,1.6904408355061911e-06,true,2,4.6547045403259838e-15,1.5560448388773856e-09,7.8428670606534023e-09,5.5641171970787159e-11,1.6579559985107836e-10
3082,horizontal,0.14000000000000001,82,7.0000000000000007e-07,4.886957431897322e-07,1.6639495709322984e-06,true,1,2.5690358157149124e-14,3.7145325610624732e-09,1.1387975697857433e-08,5.2392205714478869e-11,1.6205811279918934e-10
3083,horizontal,0.14000000000000001,83,7.0000000000000018e-07,4.886957431897323e-07,1.862907344393484e-06,true,2,7.0773690324602081e-15,5.5844013262265648e-09,1.5056886933442759e-08,1.487352562948882e-10,9.5487179621600582e-10
3084,horizontal,0.14000000000000001,84,7.0000000000000007e-07,4.886957431897323e-07,1.4887982881463239e-06,true,2,5.7704428533747645e-15,1.9363234984542212e-09,4.7616540189976408e-09,3.4848105741363415e-11,2.3654669889516811e-10
3085,horizontal,0.14000000000000001,85,7.0000000000000007e-07,4.886957431897323e-07,1.4112829859190658e-06,true,3,2.4605902548379263e-14,4.3438148918443387e-09,1.3396841119089897e-08,5.353250237164954e-11,4.1007039766876446e-10
3086,horizontal,0.14000000000000001,86,7.0000000000000018e-07,4.886957431897323e-07,1.8820895167567035e-06,true,1,9.161047540786956e-14,1.7244866011201784e-09,5.7223267270478662e-09,4.9595937056552525e-11,1.6479148164017692e-10
3087,horizontal,0.14000000000000001,87,7.0000000000000007e-07,4.886957431897322e-07,1.84314828523832e-06,true,2,4.1942212400318386e-14,7.8106209591732398e-10,2.7201289779649196e-09,4.684176821309285e-11,1.3049121519461923e-10
3088,horizontal,0.14000000000000001,88,7.0000000000000007e-07,4.886957431897322e-07,2.0708164771142428e-06,true,2,1.8675215149720911e-14,3.2199245165466951e-09,1.0550385457636091e-08,2.9704225480840524e-11,2.0787431205624568e-10
3089,horizontal,0.14000000000000001,89,7.0000000000000029e-07,4.886957431897323e-07,1.4846514411615142e-06,true,3,1.6009315059509865e-14,6.2752135430846569e-09,1.479391912619088e-08,1.2940078784790292e-10,8.4914015803603388e-10
3090,horizontal,0.14000000000000001,90,7.0000000000000007e-07,4.886957431897323e-07,1.622483833379964e-06,true,4,2.6884888236646125e-14,6.0397242143517495e-09,2.816554752968492e-08,1.7411181379363602e-10,4.8218613987182478e-10
3091,horizontal,0.14000000000000001,91,7.0000000000000007e-07,4.886957431897323e-07,1.5384096338442751e-06,true,2,7.9599789834141685e-15,3.5442157785440511e-09,1.2540072778788325e-08,3.0501680967275959e-11,1.3823322434630692e-10
3092,horizontal,0.14000000000000001,92,7.0000000000000007e-07,4.886957431897323e-07,2.0896807572345477e-06,true,2,9.7519757553566489e-14,6.1913904657978281e-09,2.6405610743102104e-08,8.4131545179426452e-11,2.4025219404118789e-10
3093,horizontal,0.14000000000000001,93,7.0000000000000029e-07,4.886957431897323e-07,1.7148990080181596e-06,true,5,9.4359350603045128e-14,2.5341318587403588e-09,1.2511623516744952e-08,1.2997110700370403e-10,3.6168251271555263e-10
3094,horizontal,0.14000000000000001,94,7.0000000000000007e-07,4.886957431897323e-07,1.5832818058026879e-06,true,3,3.0056031421170712e-14,4.8125410840235697e-09,1.4570364362948007e-08,9.6318576295022433e-11,7.6868445766584137e-10
3095,horizontal,0.14000000000000001,95,6.9999999999999997e-07,4.886957431897322e-07,1.7366563033393204e-06,true,2,2.4135567191997632e-14,1.4708959027256731e-09,3.2663890429246445e-09,1.5279322302427747e-11,1.2456031117571292e-10
3096,horizontal,0.14000000000000001,96,7.0000000000000007e-07,4.886957431897323e-07,2.4234088200965098e-06,true,2,6.1603546700452214e-15,5.890571690795793e-09,1.8301819639876885e-08,1.2515820745722141e-10,5.5702322366169704e-10
3097,horizontal,0.14000000000000001,97,7.0000000000000007e-07,4.886957431897323e-07,1.8104170145403767e-06,true,1,5.4640706444029729e-14,1.7638407441486919e-09,6.80218705103805e-09,3.8820464693311619e-11,1.2544727459610691e-10
3098,horizontal,0.14000000000000001,98,7.0000000000000007e-07,4.886957431897322e-07,1.8529565080179093e-06,true,2,7.141448474125212e-15,6.5594741839192871e-09,2.3207395755987792e-08,4.6459926021935928e-11,3.2028352257677806e-10
3099,horizontal,0.14000000000000001,99,7.0000000000000007e-07,4.8869574318973241e-07,1.6873873849224209e-06,true,10,2.1157045901787199e-14,4.6538476203475116e-09,2.0424932739918078e-08,7.0563595019561956e-11,3.8409297075346627e-10
3100,horizontal,0.14000000000000001,100,6.9999999999999997e-07,4.886957431897322e-07,2.2178346515564119e-06,true,2,4.348360137332327e-14,3.8048600949435426e-09,1.2588387943157642e-08,5.5358764848250687e-11,3.5045951329772812e-10
3101,horizontal,0.14000000000000001,101,6.9999999999999986e-07,4.886957431897322e-07,2.0034852209979972e-06,true,1,9.0462344294600441e-14,2.3160923165112363e-09,8.7588814187689046e-09,1.172098910096854e-10,3.0785512374138422e-10
3102,horizontal,0.14000000000000001,102,7.0000000000000007e-07,4.886957431897322e-07,2.1917263124097182e-06,true,1,5.7142577883752283e-14,2.9332576544730035e-09,1.7188156741648752e-08,3.2326664540460561e-11,2.0240166682429506e-10
3103,horizontal,0.14000000000000001,103,7.0000000000000007e-07,4.886957431897323e-07,1.5940538676207673e-06,true,1,3.3220347444343326e-14,7.6262363824805729e-10,3.1393769606494204e-09,5.068356351260879e-11,1.2322056441633914e-10
3104,horizontal,0.14000000000000001,104,7.0000000000000007e-07,4.886957431897322e-07,1.6552531738560555e-06,true,1,6.3051964007418984e-14,3.1724379063772457e-09,8.763475268375176e-09,8.7280167659416346e-11,5.6186362919034838e-10
3105,horizontal,0.14000000000000001,105,6.9999999999999997e-07,4.886957431897322e-07,1.5676228026867616e-06,true,1,5.5831604936329959e-14,2.2806601919208073e-09,7.3913524589047652e-09,1.9394533857293571e-10,5.6385658635412211e-10
3106,horizontal,0.14000000000000001,106,6.9999999999999997e-07,4.886957431897322e-07,1.7569582976794296e-06,true,2,2.0887143130266958e-14,3.1175533789248555e-09,1.0645263375441347e-08,5.6066002913152692e-11,3.8269699778950561e-10
3107,horizontal,0.14000000000000001,107,7.0000000000000007e-07,4.886957431897323e-07,1.8774973931020586e-06,true,6,1.4743755050698937e-14,6.3795339443869048e-09,2.4539444561447188e-08,8.5455463879135885e-11,2.957480325091813e-10
3108,horizontal,0.14000000000000001,108,7.0000000000000007e-07,4.886957431897322e-07,1.7808493187811094e-06,true,4,3.310956845322854e-14,2.2876325279578687e-09,7.6666923625595684e-09,9.3989245800695621e-11,2.8954655318345901e-10
3109,horizontal,0.14000000000000001,109,7.0000000000000029e-07,4.886957431897323e-07,1.5402406743302724e-06,true,6,5.1726960372780521e-14,1.6513107188295658e-09,8.3056116585017437e-09,8.0940964951114726e-11,2.7330987910105986e-10
3110,horizontal,0.14000000000000001,110,7.0000000000000029e-07,4.886957431897323e-07,1.6373059131048995e-06,true,1,6.8862866583756222e-14,1.1001490514935624e-09,2.4687965335251638e-09,2.9161475516326078e-11,1.9354588981848608e-10
3111,horizontal,0.14000000000000001,111,7.0000000000000029e-07,4.8869574318973241e-07,1.9685568051362397e-06,true,1,3.2588281020000454e-14,1.4815122234724591e-09,5.0058439476918792e-09,4.013225719749169e-11,1.1049112606163715e-10
3112,horizontal,0.14000000000000001,112,6.9999999999999997e-07,4.886957431897322e-07,2.1346137864154829e-06,true,3,1.0641337817668061e-14,1.7410798617398517e-09,4.2880415954127393e-09,1.3774420709323984e-11,1.3075780237216394e-10
3113,horizontal,0.14000000000000001,113,7.0000000000000007e-07,4.886957431897322e-07,1.7992749626347693e-06,true,2,1.4283331825025959e-14,6.4218510994289576e-10,2.2950855070591469e-09,1.1857189450412719e-11,4.8223592003307503e-11
3114,horizontal,0.14000000000000001,114,7.0000000000000007e-07,4.886957431897322e-07,2.1172991377163792e-06,true,1,9.3953290720204177e-14,3.9204516186779481e-09,1.3774552633932791e-08,1.0005500773022656e-10,3.0821891588378398e-10
3115,horizontal,0.14000000000000001,115,7.0000000000000029e-07,4.8869574318973241e-07,2.0770021050919044e-06,true,2,8.9252580993458305e-15,1.6635513346120376e-09,6.3499923062815267e-09,4.8770144257608091e-11,1.2413992990983674e-10
3116,horizontal,0.14000000000000001,116,6.9999999999999986e-07,4.886957431897322e-07,1.8395212764313028e-06,true,1,5.1089343044319252e-14,1.6408197781877374e-09,4.674193539166982e-09,2.2674053817693644e-11,1.0637672080010541e-10
3117,horizontal,0.14000000000000001,117,7.0000000000000007e-07,4.886957431897322e-07,2.0984071461602633e-06,true,2,3.3270334686864538e-14,1.984431317762024e-09,8.9889587906368668e-09,2.7894724206820353e-11,1.489618902403636e-10
3118,horizontal,0.14000000000000001,118,6.9999999999999997e-07,4.886957431897323e-07,1.859105780188639e-06,true,2,1.1528703611703464e-14,1.9112676871113447e-09,6.5747794084081157e-09,1.806182380777962e-11,1.3612399965903799e-10
3119,horizontal,0.14000000000000001,119,7.0000000000000007e-07,4.886957431897322e-07,1.6438987768421422e-06,true,4,1.5695868206172058e-14,4.4579569220792402e-09,1.3390892422693312e-08,6.6707946816827192e-11,5.8204822374601645e-10
3120,horizontal,0.14000000000000001,120,7.0000000000000007e-07,4.886957431897323e-07,1.6828367605116737e-06,true,2,2.1285114942778658e-14,2.6928967277435019e-09,7.2991864063370882e-09,5.8124064582411829e-11,2.0743866813079798e-10
3121,horizontal,0.14000000000000001,121,7.0000000000000007e-07,4.886957431897323e-07,2.1101180328427682e-06,true,2,2.9546255725191421e-14,3.6693369771751197e-09,8.639175570670371e-09,9.911868444143745e-11,4.5961389566213234e-10
3122,horizontal,0.14000000000000001,122,7.0000000000000007e-07,4.886957431897322e-07,1.826948491989505e-06,true,4,4.3053107608367254e-15,1.584131933799494e-09,5.9177644642222083e-09,3.383921076881109e-11,1.9262172705394182e-10
3123,horizontal,0.14000000000000001,123,7.0000000000000007e-07,4.886957431897323e-07,2.6977068348700452e-06,true,2,2.21801034118448e-14,1.6114550007442669e-09,5.4455941943254427e-09,5.2983281004479346e-11,1.8385008823339257e-10
3124,horizontal,0.14000000000000001,124,6.9999999999999997e-07,4.886957431897322e-07,1.7314850045071064e-06,true,3,7.8286463429898102e-15,2.7518131998869985e-09,1.3406175679991916e-08,2.054501631308406e-11,1.1810928862536485e-10
3125,horizontal,0.14000000000000001,125,7.0000000000000018e-07,4.886957431897323e-07,2.0244224996244141e-06,true,2,5.9129573040921677e-14,4.6683291998995008e-09,1.4595430943703525e-08,8.5961997660132072e-11,5.7296327805964747e-10
3126,horizontal,0.14000000000000001,126,7.0000000000000018e-07,4.886957431897323e-07,1.7606221861570261e-06,true,2,2.4147470272472075e-14,3.6713678422732485e-09,8.7983388040446808e-09,5.1940708598237839e-11,4.1109681164861606e-10
3127,horizontal,0.14000000000000001,127,7.0000000000000007e-07,4.886957431897322e-07,2.0266263130431867e-06,true,3,9.6895926713177499e-14,4.5681581574493321e-09,1.8816627925938301e-08,3.6509397069694936e-11,1.7703115893791949e-10
3128,horizontal,0.14000000000000001,128,6.9999999999999997e-07,4.886957431897322e-07,1.8239290198457064e-06,true,4,3.7277569555959046e-14,1.8688625434157768e-09,5.2523719254113366e-09,4.6239236455497995e-11,2.9779861248410006e-10
3129,horizontal,0.14000000000000001,129,6.9999999999999997e-07,4.886957431897322e-07,1.848626076320463e-06,true,7,8.1700070290018787e-14,1.7046809214390516e-09,4.8900138313601182e-09,3.8543566034562482e-11,2.0959744551941883e-10
3130,horizontal,0.14000000000000001,130,7.0000000000000007e-07,4.886957431897322e-07,1.6805669273920046e-06,true,4,1.7321809659202413e-14,2.6328745750765444e-09,7.0954883756718656e-09,3.2990538284296601e-11,2.9104389948422793e-10
3131,horizontal,0.14000000000000001,131,7.0000000000000007e-07,4.886957431897322e-07,1.7071627118205808e-06,true,2,4.154284261425002e-14,3.8826072732115189e-09,1.9199340899013137e-08,6.3995435871853529e-11,2.0972268224768746e-10
3132,horizontal,0.14000000000000001,132,6.9999999999999997e-07,4.886957431897322e-07,1.9556006118425642e-06,true,4,5.3236808590065498e-14,8.4037896390193133e-09,2.4342829812659672e-08,5.641571611807008e-11,3.9280107660445707e-10
3133,horizontal,0.14000000000000001,133,7.0000000000000007e-07,4.886957431897322e-07,1.8910677359304739e-06,true,4,5.8527701289728348e-14,2.5083170123634519e-09,7.0693713643404932e-09,1.4361244493496548e-10,6.9567606861796472e-10
3134,horizontal,0.14000000000000001,134,7.0000000000000007e-07,4.886957431897322e-07,1.6944756187231056e-06,true,1,8.5871830033043089e-14,6.7509155167334137e-09,3.1805470043257122e-08,7.5452580912796182e-11,4.0641800450220977e-10
3135,horizontal,0.14000000000000001,135,7.0000000000000029e-07,4.886957431897323e-07,1.7679204732843294e-06,true,3,3.1811727138677554e-14,3.1006541830350763e-09,1.0252658723744479e-08,5.0125373756407721e-11,3.8673275270118684e-10
3136,horizontal,0.14000000000000001,136,7.0000000000000007e-07,4.886957431897323e-07,1.9975244733781427e-06,true,4,7.2360545738016804e-14,1.9487118832559645e-09,4.9673184662757386e-09,3.324328511689906e-11,2.3615368254653601e-10
3137,horizontal,0.14000000000000001,137,6.9999999999999997e-07,4.886957431897322e-07,1.8642332424219037e-06,true,4,5.0547381378821888e-14,2.2440783951312255e-09,1.0031874469584173e-08,2.5467861718544624e-11,1.8687737533655546e-10
3138,horizontal,0.14000000000000001,138,7.0000000000000007e-07,4.886957431897323e-07,1.8563661380265965e-06,true,4,6.5280146502283111e-14,3.2999552914193056e-09,9.4816766209315784e-09,8.9642246958020944e-11,5.9259340024018364e-10
3139,horizontal,0.14000000000000001,139,7.0000000000000007e-07,4.886957431897323e-07,2.2572013132801373e-06,true,2,3.3342035623859129e-14,2.0889705063486569e-09,9.8102621894080588e-09,7.9175263098951084e-11,2.4627038201899387e-10
3140,horizontal,0.14000000000000001,140,6.9999999999999997e-07,4.886957431897322e-07,1.9705908615595432e-06,true,2,3.7588295551683852e-15,4.2315682426697264e-09,1.0925141336742827e-08,5.2815705184663826e-11,3.3192340076568932e-10
3141,horizontal,0.14000000000000001,141,7.0000000000000018e-07,4.8869574318973241e-07,2.0519612933208608e-06,true,3,8.1129936738287426e-14,7.0794166221353711e-09,3.4437113487217896e-08,1.1036491952818021e-10,6.6499739872702412e-10
3142,horizontal,0.14000000000000001,142,7.0000000000000018e-07,4.886957431897323e-07,1.6874412187831016e-06,true,2,3.1635745886699178e-14,7.4206545339164869e-09,3.021438406414223e-08,1.030613895144154e-10,6.2672971445822817e-10
3143,horizontal,0.14000000000000001,143,7.0000000000000029e-07,4.886957431897323e-07,1.4861059510966769e-06,true,5,1.2059805379451492e-14,5.0054912158116197e-09,1.7800918775470742e-08,6.2991934592043149e-11,4.4861395403616305e-10
3144,horizontal,0.14000000000000001,144,7.0000000000000007e-07,4.886957431897323e-07,2.1597486287172159e-06,true,3,1.7884559416986319e-14,1.459849642372288e-09,5.0600508468608835e-09,2.2861080581678618e-11,1.5199579984394307e-10
3145,horizontal,0.14000000000000001,145,7.0000000000000029e-07,4.886957431897322e-07,1.6179711773716299e-06,true,4,3.2078035590358574e-14,3.4553042727220451e-09,1.3721297919058739e-08,3.492973575944144e-11,3.0728291037975669e-10
3146,horizontal,0.14000000000000001,146,7.0000000000000007e-07,4.886957431897323e-07,2.2080684588868785e-06,true,3,9.7903731257561566e-14,3.3709705244763154e-09,8.4461838148475188e-09,9.2414833715627667e-11,5.8607400150404582e-10
3147,horizontal,0.14000000000000001,147,7.0000000000000007e-07,4.886957431897322e-07,1.8461448061703653e-06,true,3,6.6599950053683926e-14,5.5550035824424846e-09,1.9307390393711807e-08,8.5787403764964406e-11,6.9829924763571694e-10
3148,horizontal,0.14000000000000001,148,7.0000000000000007e-07,4.886957431897323e-07,1.7812229290766474e-06,true,2,8.0200413984183746e-14,2.3219247031081891e-09,7.4267021647062004e-09,4.9640825518203063e-11,1.9162888929748906e-10
